min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.09095 30.42553 0.09095 30.42553 1.91616 28.41008 6.46543 3.82605 2.33464 4.02100 7.79290 2.62705 0.00000 0.32956 0.00080 0.00746 0.00250 0.89097 0.06847 0.11792 0.07370 0.29429 0.85158 0.03212 7.81085 0.47170
0.48518 68.84131 0.48518 68.84131 1.58349 63.81047 12.44641 8.21175 6.31080 9.67006 14.41814 6.56256 0.00002 0.29267 0.00532 0.01308 0.01410 3.32470 0.27316 0.44702 0.11280 0.42560 0.78657 0.06803 5.50073 0.47786
0.42008 65.46326 0.42008 65.46326 1.09860 61.02636 11.53403 7.81221 6.96060 9.21689 13.00373 6.66798 0.00003 0.37288 0.01206 0.02165 0.05044 6.91510 0.63957 0.94991 0.14360 0.48477 0.72019 0.07079 4.82500 0.48477
0.24466 49.69683 0.24466 49.69683 1.33001 46.58364 9.01913 5.90775 4.64082 6.59001 10.42614 4.90116 0.00006 0.41826 0.01216 0.02357 0.08358 9.71681 0.91941 1.32708 0.11414 0.43075 0.77890 0.05423 5.59482 0.48269
0.02153 48.98613 0.02153 48.98613 1.34890 45.79296 8.86097 5.76563 4.47781 6.60440 10.26953 4.66371 0.00005 0.39723 0.01152 0.02246 0.10894 12.16142 1.14336 1.65151 0.10940 0.42660 0.78687 0.06197 5.51298 0.48076
0.08958 44.21006 0.08958 44.21006 1.06867 41.18259 8.02146 5.25272 4.14061 6.03855 9.26860 4.28303 0.00004 0.37173 0.01075 0.02235 0.12926 14.52878 1.36291 1.97359 0.11075 0.43282 0.77857 0.05996 5.54200 0.48079
0.10733 33.44421 0.10733 33.44421 1.07298 31.17736 6.29591 4.02206 2.96896 4.46112 7.36505 3.20624 0.00004 0.34397 0.01015 0.02264 0.14659 16.45398 1.54075 2.23390 0.09664 0.39301 0.79970 0.04856 6.03423 0.47226
0.20585 38.20369 0.20585 38.20369 1.35538 35.62471 7.21353 4.57545 3.18606 5.08045 8.50779 3.53271 0.00004 0.30336 0.00997 0.02249 0.15890 18.19747 1.68709 2.46221 0.09086 0.36284 0.81704 0.04854 6.37077 0.47907
0.01138 40.37140 0.01138 40.37140 1.15811 37.44788 7.51146 4.83591 3.64262 5.53147 8.75474 3.83574 0.00004 0.27291 0.00970 0.02223 0.17303 20.19153 1.86172 2.73237 0.10100 0.40328 0.79014 0.05669 5.82848 0.47388
0.08799 37.30993 0.08799 37.30993 1.07622 34.71056 6.93158 4.47272 3.32902 5.05362 8.08928 3.56593 0.00004 0.27499 0.00920 0.02193 0.18833 22.15030 2.03791 2.99919 0.09918 0.39777 0.79394 0.05396 5.93102 0.47521
