min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.04110 24.88257 0.04110 24.88257 1.93498 23.13935 6.54127 3.83154 2.32880 4.24820 7.81308 2.58637 0.00000 0.18309 0.00265 0.00550 0.00114 0.72380 0.06771 0.12396 0.13413 0.27748 0.84218 0.03848 8.12117 0.46255
0.15982 57.46041 0.15982 57.46041 1.74150 53.89480 12.48574 8.38136 5.85445 10.35661 14.48783 6.46436 0.00001 0.38401 0.00732 0.01575 0.00583 2.73822 0.26541 0.47582 0.17361 0.33901 0.79538 0.08322 5.79699 0.46637
0.08895 54.56475 0.08895 54.56475 1.10487 50.24142 11.47907 8.04923 6.09011 9.78985 13.10608 6.63327 0.00003 0.40062 0.02200 0.03737 0.02163 5.74049 0.58977 1.01324 0.20732 0.40382 0.77234 0.08962 5.23770 0.46539
0.07131 41.07482 0.07131 41.07482 1.33558 38.49646 9.07913 6.09221 4.34477 7.23753 10.50850 4.86781 0.00003 0.43231 0.02346 0.04168 0.03297 8.06275 0.84374 1.42430 0.17470 0.36357 0.78907 0.07465 5.75207 0.46480
0.02461 39.93694 0.02461 39.93694 1.37404 37.35513 8.88595 5.89102 4.12901 7.05679 10.32214 4.61005 0.00003 0.47898 0.02019 0.03779 0.04338 10.06557 1.05211 1.77666 0.17428 0.34770 0.79232 0.07498 5.86130 0.46781
0.01866 36.06441 0.01866 36.06441 1.09161 33.68204 8.02512 5.36280 3.75964 6.39572 9.31293 4.23568 0.00003 0.46005 0.01741 0.03421 0.05314 11.99587 1.25283 2.11893 0.18001 0.35149 0.79100 0.07433 5.84990 0.47031
0.03952 27.16663 0.03952 27.16663 1.08463 25.45019 6.31002 4.09638 2.71932 4.70914 7.39410 3.17544 0.00002 0.42747 0.01602 0.03211 0.06105 13.56331 1.41440 2.39438 0.16589 0.32903 0.79776 0.05900 6.43871 0.46187
0.09601 31.20747 0.09601 31.20747 1.37490 29.04963 7.26048 4.64127 3.01182 5.38930 8.54321 3.49009 0.00002 0.43081 0.01570 0.03140 0.06564 14.98348 1.55148 2.63632 0.15648 0.31213 0.81068 0.05692 6.71940 0.46464
0.01752 32.86896 0.01752 32.86896 1.19045 30.72743 7.51887 4.92097 3.30180 5.80638 8.79207 3.78922 0.00003 0.41614 0.01561 0.03107 0.07263 16.60994 1.71283 2.92168 0.16904 0.32797 0.80154 0.06631 6.25165 0.46024
0.02954 30.37814 0.02954 30.37814 1.09096 28.33876 6.94146 4.55295 3.02401 5.30463 8.12420 3.52988 0.00003 0.38318 0.01561 0.03090 0.07926 18.20605 1.87235 3.20151 0.16787 0.32834 0.79933 0.06532 6.27506 0.46442
0.03938 26.29026 0.03938 26.29026 1.06382 24.57741 6.14607 3.96529 2.57815 4.55219 7.22327 3.03488 0.00003 0.36282 0.01554 0.03066 0.08393 19.61952 2.01213 3.44679 0.16257 0.31885 0.80290 0.05759 6.61416 0.46209
0.02034 23.41931 0.02034 23.41931 1.04667 21.90503 5.59545 3.55271 2.26761 4.03827 6.60018 2.67505 0.00003 0.35678 0.01562 0.03063 0.08691 20.85754 2.13266 3.65955 0.15913 0.30948 0.80834 0.05067 6.99690 0.46083
0.05697 21.81598 0.05697 21.81598 1.04946 20.40560 5.30277 3.32498 2.09787 3.75648 6.27038 2.46893 0.00003 0.34608 0.01587 0.03090 0.09038 21.98336 2.24120 3.85199 0.15696 0.30326 0.81182 0.04697 7.24805 0.45783
0.05108 20.72098 0.05108 20.72098 1.01313 19.38491 5.08064 3.16933 1.99297 3.57228 6.01285 2.34031 0.00003 0.34951 0.01619 0.03134 0.09422 23.04724 2.34349 4.03361 0.15715 0.30133 0.81167 0.04456 7.40069 0.45840
0.04436 19.44620 0.04436 19.44620 0.97787 18.19563 4.81343 2.98547 1.86659 3.34779 5.70312 2.19246 0.00003 0.35786 0.01651 0.03180 0.09810 24.05209 2.44005 4.20498 0.15696 0.29914 0.81285 0.04248 7.56116 0.46074
0.03793 18.00886 0.03793 18.00886 0.93942 16.85200 4.51400 2.77931 1.72565 3.09658 5.35584 2.02624 0.00003 0.36322 0.01683 0.03224 0.10189 24.98920 2.52992 4.36425 0.15668 0.29655 0.81621 0.04009 7.77522 0.45902
0.03122 16.45884 0.03122 16.45884 0.91602 15.40210 4.19462 2.55703 1.57472 2.82808 4.98561 1.84385 0.00003 0.36513 0.01713 0.03264 0.10554 25.85082 2.61244 4.51008 0.15638 0.29352 0.81423 0.03848 7.95925 0.46220
0.02625 15.47130 0.02625 15.47130 0.94535 14.46386 4.02332 2.41795 1.47576 2.65617 4.79247 1.71188 0.00004 0.36329 0.01743 0.03299 0.10794 26.64442 2.68824 4.64370 0.15413 0.28915 0.82048 0.03870 7.99916 0.46426
0.02402 15.41362 0.02402 15.41362 0.95225 14.41014 4.02656 2.41056 1.48164 2.65833 4.79491 1.69879 0.00004 0.35759 0.01775 0.03330 0.10936 27.41552 2.76205 4.77350 0.15480 0.28998 0.82071 0.03870 7.96829 0.46994
0.02350 15.33828 0.02350 15.33828 0.94129 14.35104 4.00895 2.40038 1.47791 2.64935 4.77311 1.69239 0.00004 0.36835 0.01802 0.03352 0.11073 28.18471 2.83612 4.90363 0.15540 0.29043 0.81929 0.03870 7.95469 0.46995
0.01752 15.33828 0.01752 15.33828 0.91602 14.35104 4.00895 2.40038 1.47576 2.64935 4.77311 1.69239 0.00000 0.18309 0.00265 0.00550 0.00114 0.72380 0.06771 0.12396 0.13413 0.27748 0.77234 0.03848 5.23770 0.45783
0.15982 57.46041 0.15982 57.46041 1.93498 53.89480 12.48574 8.38136 6.09011 10.35661 14.48783 6.63327 0.00004 0.47898 0.02346 0.04168 0.11073 28.18471 2.83612 4.90363 0.20732 0.40382 0.84218 0.08962 8.12117 0.47031
0.04710 28.39944 0.04710 28.39944 1.15844 26.51615 6.61165 4.26914 2.85513 4.97248 7.74579 3.25335 0.00003 0.37936 0.01614 0.03089 0.07128 17.26670 1.76105 3.02394 0.16367 0.31861 0.80650 0.05599 6.88908 0.46368
0.03375 12.03324 0.03375 12.03324 0.26598 11.18933 2.36477 1.71892 1.34138 2.19810 2.67816 1.44388 0.00001 0.05879 0.00434 0.00747 0.03385 8.26375 0.83135 1.43829 0.01410 0.03020 0.01467 0.01629 0.90206 0.00370
