min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.28734 28.92079 0.28734 28.92079 2.06606 26.66465 6.55480 3.70386 2.48462 3.85770 7.75844 2.65081 0.00000 0.12834 0.00157 0.00728 0.00719 0.84174 0.07254 0.11299 0.09594 0.32418 0.85065 0.02166 8.50023 0.49184
0.24810 65.51426 0.24810 65.51426 1.78803 56.94435 12.66154 7.98445 6.84550 9.35992 14.38146 6.61327 0.00001 0.35712 0.00562 0.01716 0.03291 3.16088 0.29316 0.42879 0.13902 0.45614 0.77394 0.06135 5.13564 0.48549
0.38633 62.91538 0.38633 62.91538 1.15167 55.70837 11.77692 7.59857 7.71080 8.91742 12.97936 6.70534 0.00002 0.38757 0.01212 0.02993 0.08310 6.60148 0.69533 0.91243 0.19300 0.55370 0.73181 0.07149 4.24691 0.49040
0.06946 47.63283 0.06946 47.63283 1.39096 43.54092 9.14701 5.74515 4.88439 6.20212 10.40756 4.94268 0.00002 0.46851 0.01311 0.03118 0.11166 9.29327 0.99940 1.27184 0.14200 0.44824 0.77422 0.04321 5.48556 0.48575
0.09681 46.68428 0.09681 46.68428 1.43841 42.06190 8.98515 5.59786 4.73396 6.24578 10.24232 4.70551 0.00002 0.43155 0.01179 0.02883 0.12158 11.63008 1.23458 1.57608 0.13625 0.44156 0.77322 0.04639 5.46483 0.49098
0.11515 42.26191 0.11515 42.26191 1.15344 37.94479 8.14417 5.09812 4.41406 5.72569 9.24725 4.31864 0.00002 0.41599 0.01046 0.02637 0.13096 13.88784 1.46771 1.88156 0.13969 0.45447 0.76397 0.04806 5.33310 0.48773
0.11340 31.96613 0.11340 31.96613 1.15575 29.12628 6.40052 3.89887 3.18067 4.21003 7.35269 3.23767 0.00002 0.38177 0.00980 0.02499 0.14620 15.72948 1.65811 2.12751 0.12448 0.41859 0.77866 0.03875 5.82045 0.48467
0.13821 36.46265 0.13821 36.46265 1.45811 33.08080 7.31938 4.44332 3.37530 4.82335 8.48572 3.56947 0.00002 0.38037 0.00962 0.02473 0.15860 17.39333 1.81358 2.34292 0.11415 0.38515 0.79493 0.03791 6.28377 0.49444
0.12149 38.49136 0.12149 38.49136 1.26370 34.49013 7.62938 4.68913 3.89903 5.26252 8.73252 3.86891 0.00002 0.39119 0.00926 0.02423 0.17892 19.29621 1.99966 2.59961 0.12805 0.42838 0.77785 0.04770 5.54111 0.48529
0.05111 35.64545 0.05111 35.64545 1.16236 32.18173 7.04582 4.33686 3.57706 4.79709 8.07161 3.59927 0.00002 0.36402 0.00873 0.02302 0.19567 21.16754 2.18870 2.85315 0.12716 0.42507 0.77576 0.04484 5.61866 0.48637
0.07368 30.86935 0.07368 30.86935 1.13721 28.10126 6.22726 3.78447 2.99677 4.10066 7.18259 3.09615 0.00001 0.34067 0.00839 0.02226 0.21040 22.82706 2.35275 3.07424 0.11981 0.40438 0.78459 0.03906 5.97943 0.48612
0.01318 27.46438 0.01318 27.46438 1.11948 25.12881 5.66158 3.39986 2.59746 3.64553 6.56771 2.72940 0.00001 0.32690 0.00827 0.02201 0.22375 24.27997 2.49179 3.26550 0.11439 0.38697 0.78979 0.03537 6.31624 0.48467
0.06628 25.56324 0.06628 25.56324 1.12450 23.44929 5.36049 3.18802 2.38388 3.40524 6.24073 2.51892 0.00001 0.31913 0.00831 0.02216 0.23692 25.59987 2.61562 3.43878 0.11164 0.37588 0.79536 0.03249 6.61125 0.48342
0.06167 24.26693 0.06167 24.26693 1.08805 22.28432 5.13641 3.04124 2.25953 3.24671 5.98716 2.38659 0.00001 0.31395 0.00844 0.02251 0.25042 26.84636 2.73172 3.60270 0.11126 0.37225 0.79905 0.03132 6.72035 0.48417
0.07551 22.75949 0.07551 22.75949 1.05430 20.95985 4.86746 2.86737 2.11087 3.04779 5.68264 2.23486 0.00001 0.30846 0.00861 0.02296 0.26383 28.02308 2.84112 3.75756 0.11059 0.36808 0.80097 0.03049 6.81345 0.48608
0.04969 21.05354 0.04969 21.05354 1.01628 19.46906 4.56386 2.67274 1.93834 2.82063 5.34029 2.06445 0.00001 0.30303 0.00881 0.02352 0.27553 29.11919 2.94241 3.90135 0.10953 0.36206 0.80634 0.02804 7.07755 0.48608
0.04743 19.20266 0.04743 19.20266 0.98995 17.86618 4.23900 2.46226 1.75259 2.57669 4.97429 1.87706 0.00001 0.31620 0.00906 0.02419 0.28229 30.12537 3.03468 4.03269 0.10841 0.35434 0.81270 0.02573 7.40382 0.48499
0.04021 17.99178 0.04021 17.99178 1.01991 16.83506 4.06074 2.33284 1.61878 2.42003 4.78288 1.74203 0.00001 0.33628 0.00938 0.02497 0.28858 31.04981 3.11847 4.15256 0.10639 0.34267 0.83083 0.02259 7.96708 0.48335
0.00778 17.90788 0.00778 17.90788 1.02615 16.74540 4.05915 2.32526 1.61387 2.41968 4.78228 1.72720 0.00001 0.36583 0.00971 0.02575 0.29503 31.94598 3.19906 4.26865 0.10701 0.34133 0.83166 0.02259 7.97985 0.49169
0.02859 17.82475 0.02859 17.82475 1.01649 16.65797 4.04226 2.31511 1.61247 2.41344 4.76080 1.72047 0.00001 0.38925 0.01000 0.02644 0.30196 32.83985 3.27981 4.38521 0.10753 0.34249 0.82799 0.02259 7.95632 0.49160
0.00778 17.82475 0.00778 17.82475 0.98995 16.65797 4.04226 2.31511 1.61247 2.41344 4.76080 1.72047 0.00000 0.12834 0.00157 0.00728 0.00719 0.84174 0.07254 0.11299 0.09594 0.32418 0.73181 0.02166 4.24691 0.48335
0.38633 65.51426 0.38633 65.51426 2.06606 56.94435 12.66154 7.98445 7.71080 9.35992 14.38146 6.70534 0.00002 0.46851 0.01311 0.03118 0.30196 32.83985 3.27981 4.38521 0.19300 0.55370 0.85065 0.07149 8.50023 0.49444
0.10457 33.06995 0.10457 33.06995 1.23104 29.96206 6.69414 4.07427 3.29950 4.47490 7.69801 3.31543 0.00001 0.35131 0.00905 0.02373 0.18978 20.08292 2.05151 2.69931 0.12232 0.39930 0.79371 0.03758 6.41278 0.48726
0.09439 13.77323 0.09439 13.77323 0.27134 11.87813 2.41464 1.61586 1.66795 1.96383 2.64565 1.46774 0.00000 0.06684 0.00232 0.00483 0.08627 9.65188 0.96459 1.28601 0.02060 0.05369 0.02706 0.01298 1.10750 0.00322
