min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.19568 25.90366 0.19568 25.90366 1.86395 23.88660 7.00205 3.55976 3.24164 4.57780 7.85242 2.62252 0.00000 0.10785 0.00069 0.00330 0.00549 0.75577 0.09463 0.13394 0.08987 0.43431 0.79562 0.05142 5.67200 0.47211
0.50057 59.04586 0.50057 59.04586 1.67422 52.17329 13.43123 7.92075 8.38746 10.95503 14.57182 6.53701 0.00002 0.37235 0.00524 0.01748 0.02271 2.82956 0.37392 0.50876 0.15269 0.56884 0.69853 0.10613 4.07036 0.46131
0.35561 56.99533 0.35561 56.99533 1.10955 49.61536 12.29694 7.56688 8.57221 9.87359 13.13924 6.65682 0.00002 0.44078 0.01132 0.02645 0.04898 5.95119 0.83824 1.06368 0.17917 0.61859 0.63916 0.10762 3.67856 0.43782
0.08305 42.80174 0.08305 42.80174 1.26664 38.20689 9.61528 5.67316 5.72209 7.08800 10.49568 4.88868 0.00004 0.42361 0.01187 0.03209 0.07391 8.38291 1.18406 1.46711 0.12930 0.54978 0.70430 0.07260 4.44714 0.44322
0.10933 41.61912 0.10933 41.61912 1.30294 36.85097 9.46211 5.53011 5.57234 7.16993 10.34174 4.65590 0.00004 0.41510 0.01037 0.03010 0.09606 10.47057 1.46044 1.81755 0.12996 0.54330 0.71427 0.08113 4.38924 0.45073
0.04423 37.53952 0.04423 37.53952 1.04628 33.22720 8.57532 5.04869 5.19993 6.58597 9.33862 4.27616 0.00004 0.40776 0.00920 0.02835 0.11398 12.48075 1.73529 2.16795 0.13472 0.55538 0.70204 0.08743 4.24368 0.44724
0.08888 28.26795 0.08888 28.26795 1.04196 25.53187 6.74374 3.84744 3.78582 4.91087 7.41264 3.20479 0.00003 0.42605 0.00880 0.02853 0.12145 14.11161 1.95965 2.45274 0.11469 0.52092 0.73293 0.07640 4.54052 0.45175
0.11903 32.37174 0.11903 32.37174 1.31652 29.20063 7.77006 4.35993 4.21362 5.70152 8.57430 3.52838 0.00004 0.42867 0.00884 0.02822 0.13252 15.58879 2.15035 2.70726 0.11107 0.50267 0.74977 0.07637 4.70216 0.46216
0.11240 34.07416 0.11240 34.07416 1.14632 30.24198 8.06878 4.63716 4.71051 6.15334 8.82821 3.83099 0.00003 0.40036 0.00855 0.02704 0.15185 17.27389 2.37897 3.00938 0.12594 0.53551 0.72096 0.09033 4.32110 0.45715
0.08738 31.55276 0.08738 31.55276 1.05133 28.25508 7.44084 4.28603 4.29893 5.60271 8.15134 3.56209 0.00003 0.37918 0.00818 0.02616 0.16460 18.93082 2.60622 3.30539 0.12171 0.53079 0.72412 0.08613 4.39362 0.45506
0.03167 27.31116 0.03167 27.31116 1.02374 24.68951 6.58570 3.72755 3.66046 4.82997 7.24721 3.06408 0.00003 0.38164 0.00800 0.02562 0.17416 20.39929 2.80477 3.56487 0.11260 0.51545 0.73658 0.07986 4.55035 0.45699
0.12265 24.31411 0.12265 24.31411 1.00337 22.12400 5.99594 3.33659 3.22426 4.31910 6.62273 2.70219 0.00003 0.40236 0.00796 0.02531 0.18181 21.68515 2.97604 3.79160 0.10627 0.50169 0.75187 0.07729 4.67025 0.46222
0.17632 22.66031 0.17632 22.66031 1.01130 20.68959 5.68765 3.12052 2.99351 4.04428 6.29690 2.49567 0.00003 0.43034 0.00805 0.02534 0.19173 22.85461 3.13073 3.99828 0.10289 0.49132 0.75674 0.07329 4.78343 0.46462
0.18220 21.52089 0.18220 21.52089 0.97764 19.67727 5.45171 2.97309 2.85013 3.85677 6.04002 2.36596 0.00003 0.46028 0.00819 0.02559 0.20313 23.95960 3.27687 4.19419 0.10175 0.48750 0.75583 0.07071 4.84575 0.46629
0.17093 20.21046 0.17093 20.21046 0.94389 18.53969 5.16539 2.79856 2.66958 3.61960 5.72978 2.21655 0.00003 0.48644 0.00834 0.02593 0.21451 25.00357 3.41499 4.37945 0.09979 0.48220 0.75861 0.06781 4.92468 0.46651
0.15757 18.73778 0.15757 18.73778 0.90894 17.26215 4.84446 2.60311 2.46464 3.35158 5.38263 2.04888 0.00003 0.48196 0.00849 0.02597 0.22577 25.97804 3.54346 4.55187 0.09727 0.47561 0.76361 0.06377 5.04924 0.46779
0.14213 17.15208 0.14213 17.15208 0.88317 15.88382 4.49855 2.39025 2.24252 3.06150 5.00873 1.86400 0.00003 0.46037 0.00865 0.02586 0.23696 26.87529 3.66116 4.70992 0.09439 0.46735 0.76439 0.05893 5.22787 0.46615
0.13030 16.15296 0.13030 16.15296 0.91125 15.03749 4.31348 2.25551 2.08919 2.87369 4.81648 1.73162 0.00003 0.43997 0.00885 0.02583 0.24848 27.70334 3.76886 4.85476 0.09111 0.45559 0.77576 0.05411 5.44446 0.46901
0.12790 16.08682 0.12790 16.08682 0.91989 14.96593 4.31613 2.24677 2.08845 2.86852 4.81989 1.71836 0.00003 0.42062 0.00907 0.02584 0.26180 28.50841 3.87308 4.99511 0.09115 0.45469 0.77473 0.05386 5.44573 0.47517
0.12656 16.00362 0.12656 16.00362 0.90956 14.87598 4.29731 2.23722 2.08241 2.85720 4.79818 1.71193 0.00003 0.44587 0.00926 0.02582 0.27487 29.31102 3.97746 5.13559 0.09138 0.45494 0.77343 0.05485 5.40120 0.47525
0.03167 16.00362 0.03167 16.00362 0.88317 14.87598 4.29731 2.23722 2.08241 2.85720 4.79818 1.71193 0.00000 0.10785 0.00069 0.00330 0.00549 0.75577 0.09463 0.13394 0.08987 0.43431 0.63916 0.05142 3.67856 0.43782
0.50057 59.04586 0.50057 59.04586 1.86395 52.17329 13.43123 7.92075 8.57221 10.95503 14.57182 6.65682 0.00004 0.48644 0.01187 0.03209 0.27487 29.31102 3.97746 5.13559 0.17917 0.61859 0.79562 0.10762 5.67200 0.47525
0.15322 29.51610 0.15322 29.51610 1.11562 26.54677 7.07813 4.00595 4.00348 5.21505 7.77343 3.28413 0.00003 0.41058 0.00840 0.02524 0.15724 17.95271 2.46046 3.14047 0.11389 0.50732 0.73966 0.07450 4.74007 0.46043
0.10317 12.45423 0.10317 12.45423 0.25351 10.67397 2.52951 1.62361 1.86472 2.20221 2.68459 1.45163 0.00001 0.07589 0.00220 0.00570 0.07713 8.59365 1.16505 1.50464 0.02260 0.04507 0.03529 0.01568 0.50441 0.01008
