min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.51612 27.77929 0.51612 27.77929 1.90958 24.63316 7.21414 3.32741 3.73615 4.76638 7.81894 2.56458 0.00000 0.06534 0.00111 0.00372 0.01361 0.81137 0.10946 0.14027 0.18155 0.46564 0.77086 0.04119 5.90107 0.43164
0.68685 61.90580 0.68685 61.90580 1.59671 54.18459 13.79211 7.52998 9.44470 10.98592 14.54809 6.45873 0.00001 0.39140 0.01167 0.02744 0.05559 3.02936 0.42584 0.52021 0.26220 0.58340 0.65013 0.10249 3.71406 0.41860
0.55047 56.68078 0.55047 56.68078 1.04168 52.87629 12.79553 7.22910 11.00447 10.12141 13.10698 6.54818 0.00005 0.43687 0.02273 0.04080 0.15538 6.17581 0.97431 1.06634 0.40644 0.70791 0.45334 0.12752 2.93717 0.39790
0.23333 44.82277 0.23333 44.82277 1.37205 40.82350 10.25876 5.51187 8.52370 8.26979 10.56048 4.81214 0.00006 0.41002 0.02651 0.04239 0.26032 8.62147 1.45765 1.50112 0.39749 0.70519 0.49308 0.13162 2.99447 0.41186
0.23142 44.71430 0.23142 44.71430 1.41511 40.05040 10.04277 5.39462 7.80259 8.31178 10.43233 4.59616 0.00007 0.40814 0.02629 0.04161 0.30921 10.84984 1.86118 1.90853 0.32926 0.65824 0.57282 0.12686 3.24708 0.42765
0.08386 39.71820 0.08386 39.71820 1.08848 35.76885 8.96567 4.87457 6.66817 7.23639 9.36519 4.20831 0.00006 0.40713 0.02392 0.03920 0.35029 12.99146 2.22735 2.30193 0.30333 0.62681 0.58076 0.11732 3.40918 0.41552
0.21156 30.15050 0.21156 30.15050 1.07957 27.10856 7.01715 3.68589 4.75607 5.37107 7.41034 3.14454 0.00006 0.43588 0.02221 0.03780 0.38985 14.72127 2.51174 2.61310 0.26826 0.58018 0.62473 0.09456 3.77297 0.41408
0.09689 34.78979 0.09689 34.78979 1.35996 31.07337 8.04294 4.16335 5.03202 6.10982 8.56652 3.46492 0.00006 0.48513 0.02174 0.03829 0.41641 16.30388 2.74644 2.88985 0.23153 0.53766 0.67845 0.08642 4.09813 0.42490
0.32733 36.19226 0.32733 36.19226 1.14529 32.07046 8.31541 4.41144 5.49516 6.37198 8.80584 3.76308 0.00005 0.46856 0.02126 0.03822 0.46508 18.10865 3.01434 3.20594 0.25504 0.56729 0.64729 0.09312 3.84923 0.41059
0.17193 33.34698 0.17193 33.34698 1.05929 29.88554 7.67778 4.08275 5.08324 5.85688 8.12895 3.49689 0.00005 0.44930 0.02040 0.03742 0.51484 19.86073 3.28138 3.51283 0.25680 0.56654 0.64196 0.08815 3.89388 0.41371
0.08243 29.15122 0.08243 29.15122 1.04088 26.05552 6.80245 3.55059 4.35156 5.11117 7.22865 3.00498 0.00005 0.41843 0.01967 0.03663 0.55027 21.42026 3.51712 3.78532 0.24550 0.55154 0.65387 0.08656 3.98354 0.41759
0.16707 26.08283 0.16707 26.08283 1.02240 23.24675 6.18550 3.17033 3.77826 4.55309 6.60410 2.64783 0.00005 0.40165 0.01936 0.03632 0.57825 22.79674 3.71948 4.02402 0.23109 0.53150 0.67415 0.06926 4.37836 0.42013
0.13609 24.33104 0.13609 24.33104 1.02617 21.63054 5.85662 2.95560 3.45461 4.22817 6.27432 2.44297 0.00005 0.39537 0.01943 0.03653 0.60550 24.05193 3.89930 4.23926 0.22190 0.51735 0.69086 0.06019 4.66551 0.42370
0.07307 23.11819 0.07307 23.11819 0.99056 20.50096 5.60910 2.81117 3.26376 4.00848 6.01694 2.31515 0.00005 0.41717 0.01974 0.03708 0.63336 25.23862 4.06717 4.44114 0.21938 0.51263 0.68994 0.05395 4.90025 0.42513
0.12513 21.68185 0.12513 21.68185 0.95375 19.24466 5.31246 2.64189 3.04952 3.75510 5.70598 2.16701 0.00005 0.43714 0.02015 0.03779 0.66100 26.35935 4.22511 4.63092 0.21746 0.50787 0.70228 0.04668 5.24174 0.42562
0.19567 20.09619 0.19567 20.09619 0.91895 17.87239 4.98216 2.45331 2.81790 3.47918 5.35851 2.00107 0.00005 0.45356 0.02065 0.03865 0.68705 27.40458 4.37186 4.80698 0.21573 0.50254 0.70590 0.04251 5.51565 0.42572
0.05955 18.40688 0.05955 18.40688 0.89554 16.38663 4.62949 2.24850 2.57083 3.18385 4.98747 1.81853 0.00005 0.46459 0.02124 0.03963 0.71132 28.36600 4.50656 4.96787 0.21428 0.49617 0.71347 0.04112 5.61857 0.42112
0.20424 17.33325 0.20424 17.33325 0.92747 15.46488 4.44149 2.11488 2.40798 2.99586 4.79510 1.68690 0.00005 0.46743 0.02195 0.04071 0.73403 29.25153 4.63032 5.11484 0.21041 0.48749 0.72289 0.04112 5.67376 0.42537
0.21935 17.31035 0.21935 17.31035 0.93341 15.37545 4.44433 2.10314 2.41475 2.98669 4.79726 1.67342 0.00005 0.46129 0.02276 0.04189 0.75766 30.11225 4.75067 5.25697 0.21054 0.48881 0.72694 0.04221 5.61525 0.43121
0.19811 17.21970 0.19811 17.21970 0.92183 15.28446 4.42458 2.09388 2.40746 2.97287 4.77535 1.66712 0.00005 0.45088 0.02350 0.04300 0.78241 30.97137 4.87136 5.39929 0.21133 0.48994 0.72326 0.04221 5.60291 0.43093
0.05955 17.21970 0.05955 17.21970 0.89554 15.28446 4.42458 2.09388 2.40746 2.97287 4.77535 1.66712 0.00000 0.06534 0.00111 0.00372 0.01361 0.81137 0.10946 0.14027 0.18155 0.46564 0.45334 0.04112 2.93717 0.39790
0.68685 61.90580 0.68685 61.90580 1.90958 54.18459 13.79211 7.52998 11.00447 10.98592 14.54809 6.54818 0.00007 0.48513 0.02651 0.04300 0.78241 30.97137 4.87136 5.39929 0.40644 0.70791 0.77086 0.13162 5.90107 0.43164
0.22852 31.24161 0.22852 31.24161 1.13493 27.97685 7.34052 3.81771 4.90315 5.53380 7.76437 3.22413 0.00005 0.41626 0.02031 0.03676 0.48157 18.87232 3.05843 3.31634 0.25448 0.55423 0.65585 0.07675 4.45064 0.42065
0.16549 12.62769 0.16549 12.62769 0.25869 11.47090 2.65198 1.57253 2.47478 2.32588 2.69489 1.43782 0.00002 0.08485 0.00532 0.00823 0.22659 9.10082 1.43669 1.59462 0.05948 0.06969 0.07741 0.03196 0.96493 0.00817
