min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.37301 32.88792 0.37301 32.88792 2.04291 20.99102 7.40212 3.31073 4.78484 5.58501 7.83938 2.49905 0.00000 0.15829 0.00093 0.00669 0.00873 0.97526 0.14084 0.16549 0.19732 0.62060 0.71637 0.07668 4.31914 0.45524
0.25267 68.13690 0.25267 68.13690 1.81092 47.58191 14.33928 7.44334 12.55767 12.17536 14.63693 6.26695 0.00003 0.43515 0.00950 0.02815 0.03858 3.42787 0.54974 0.59527 0.30638 0.81476 0.47468 0.15482 2.85952 0.46681
0.36493 62.07098 0.36493 62.07098 1.26239 42.90238 13.68239 7.41723 16.32210 11.55838 13.24139 6.36619 0.00014 0.46228 0.02127 0.04874 0.12590 6.87627 1.32499 1.20634 0.63588 1.12564 0.15375 0.26069 1.92340 0.51628
0.36207 54.17123 0.36207 54.17123 0.67763 31.12145 11.14350 5.76545 13.44900 9.49298 10.75833 4.76465 0.00020 0.41419 0.02713 0.04987 0.23913 9.55680 2.06980 1.67469 0.70214 1.24387 0.19118 0.31251 1.78732 0.58535
0.43180 53.13400 0.43180 53.13400 1.00630 31.21341 10.60174 5.59840 11.49018 9.49521 10.45332 4.62188 0.00018 0.42285 0.03958 0.06216 0.39443 12.17829 2.69114 2.09773 0.46456 1.05752 0.33610 0.24793 2.11202 0.55146
0.16313 42.05010 0.16313 42.05010 0.99275 28.48386 9.14110 4.84529 8.32388 8.00364 9.27764 4.07023 0.00018 0.46738 0.04123 0.06435 0.43449 14.63307 3.19494 2.51871 0.30490 0.82877 0.48919 0.17638 2.75553 0.47973
0.20376 35.99309 0.20376 35.99309 1.14835 21.65655 7.34723 3.71210 6.87973 6.23904 7.42534 3.08805 0.00016 0.46724 0.03878 0.06134 0.46151 16.51840 3.56868 2.85781 0.39077 0.90705 0.39206 0.16189 2.61143 0.49734
0.14946 40.84119 0.14946 40.84119 1.52739 25.09501 8.47306 4.14904 7.52658 7.05292 8.63119 3.40665 0.00015 0.46235 0.03719 0.05962 0.52174 18.41259 3.92042 3.18115 0.33256 0.84723 0.43803 0.15374 2.73215 0.48737
0.14996 41.35434 0.14996 41.35434 1.32274 26.61516 8.73514 4.42791 7.91346 7.39814 8.87242 3.68868 0.00014 0.43397 0.03546 0.05771 0.58545 20.49534 4.31190 3.54519 0.33197 0.85278 0.42632 0.16042 2.73449 0.47795
0.19056 38.67312 0.19056 38.67312 1.20667 24.47119 8.08773 4.08890 7.54034 6.81665 8.17918 3.41918 0.00013 0.41212 0.03346 0.05522 0.63570 22.50495 4.70088 3.90100 0.36339 0.88635 0.39552 0.16033 2.65207 0.48557
0.11802 34.79878 0.11802 34.79878 1.17608 21.16026 7.17335 3.56042 6.55209 6.00326 7.27715 2.94927 0.00013 0.39389 0.03186 0.05310 0.66747 24.34042 5.05422 4.21981 0.35556 0.87535 0.41131 0.15666 2.68387 0.48657
0.23597 31.53509 0.23597 31.53509 1.14345 18.93840 6.48969 3.18132 5.57968 5.40437 6.64173 2.60204 0.00012 0.39208 0.03086 0.05190 0.70508 25.99645 5.35669 4.50270 0.31625 0.82193 0.49935 0.14539 2.87073 0.48127
0.06404 29.30366 0.06404 29.30366 1.13511 17.76886 6.09969 2.96040 4.93043 5.02226 6.29503 2.39742 0.00012 0.38879 0.03027 0.05132 0.74172 27.51247 5.61781 4.75957 0.28270 0.77128 0.56875 0.13371 3.08061 0.47552
0.14011 27.73855 0.14011 27.73855 1.09668 16.94523 5.82103 2.81240 4.56366 4.75152 6.03109 2.26955 0.00012 0.38135 0.02990 0.05104 0.76697 28.93857 5.85476 4.99985 0.26869 0.74922 0.59479 0.12551 3.21039 0.47232
0.16153 26.08096 0.16153 26.08096 1.05526 15.94700 5.50182 2.64247 4.22530 4.45854 5.71508 2.12378 0.00012 0.37692 0.02965 0.05091 0.79022 30.28462 6.07457 5.22560 0.26124 0.73642 0.61014 0.11835 3.31641 0.46952
0.05886 24.29504 0.05886 24.29504 1.01405 14.81464 5.14876 2.45478 3.86409 4.14128 5.36338 1.96103 0.00011 0.39778 0.02950 0.05095 0.81295 31.54466 6.27690 5.43581 0.25349 0.72247 0.62760 0.11025 3.45667 0.46796
0.01783 22.33819 0.01783 22.33819 0.97631 13.58310 4.76885 2.25088 3.47156 3.79723 4.98559 1.78209 0.00011 0.42291 0.02949 0.05115 0.83557 32.71033 6.46029 5.62890 0.24397 0.70461 0.64811 0.09640 3.72392 0.46642
0.08458 21.08966 0.08458 21.08966 1.00349 12.84142 4.56207 2.11823 3.18789 3.57606 4.79165 1.65282 0.00011 0.44614 0.02961 0.05156 0.85842 33.79044 6.62586 5.80624 0.23099 0.67996 0.67673 0.08745 3.97231 0.46442
0.13331 20.91508 0.13331 20.91508 1.00703 12.82745 4.55407 2.10696 3.12713 3.54480 4.79247 1.63848 0.00011 0.46484 0.02984 0.05215 0.88292 34.83939 6.78332 5.97728 0.22290 0.66678 0.68665 0.08540 4.04240 0.46809
0.13193 20.75317 0.13193 20.75317 0.99690 12.78381 4.53105 2.09709 3.10137 3.52100 4.76990 1.63180 0.00011 0.47263 0.03008 0.05271 0.90757 35.88149 6.93908 6.14724 0.22115 0.66448 0.68817 0.08300 4.09326 0.46692
0.01783 20.75317 0.01783 20.75317 0.67763 12.78381 4.53105 2.09709 3.10137 3.52100 4.76990 1.63180 0.00000 0.15829 0.00093 0.00669 0.00873 0.97526 0.14084 0.16549 0.19732 0.62060 0.15375 0.07668 1.78732 0.45524
0.43180 68.13690 0.43180 68.13690 2.04291 47.58191 14.33928 7.44334 16.32210 12.17536 14.63693 6.36619 0.00020 0.47263 0.04123 0.06435 0.90757 35.88149 6.93908 6.14724 0.70214 1.24387 0.71637 0.31251 4.31914 0.58535
0.18938 36.40805 0.18938 36.40805 1.18012 22.88711 7.68018 3.84717 6.96955 6.40188 7.79891 3.15999 0.00012 0.41366 0.02928 0.05053 0.57073 21.57088 4.37584 3.72232 0.33434 0.82885 0.50124 0.15038 3.04688 0.48611
0.11208 13.55969 0.11208 13.55969 0.29994 9.45900 2.84430 1.60647 3.70641 2.54749 2.72896 1.40330 0.00004 0.06634 0.00931 0.01234 0.27759 10.56883 2.07155 1.81449 0.12871 0.15639 0.15731 0.06069 0.70127 0.03088
