min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.00213 26.34514 0.00213 26.34514 1.61107 22.96439 3.65481 3.99591 0.73350 2.24333 7.20582 2.50515 0.00000 0.49138 0.01814 0.04354 0.00015 0.77301 0.01967 0.06253 0.01945 0.09714 0.96049 0.01047 23.40174 0.49406
0.01491 59.44426 0.01491 59.44426 1.60720 51.48230 7.18305 8.28879 2.17761 5.99377 13.26744 6.40888 0.00004 0.45094 0.09744 0.09108 0.00156 2.83739 0.08916 0.26052 0.09544 0.15195 0.93142 0.02100 16.57118 0.49452
0.04677 59.03956 0.04677 59.03956 0.80156 48.69064 7.05138 7.83454 2.59658 5.81956 12.46644 6.43253 0.00013 0.47370 0.07397 0.05747 0.00359 5.87156 0.22057 0.57626 0.05911 0.15839 0.91770 0.02106 13.39631 0.49541
0.01169 47.61411 0.01169 47.61411 1.36149 41.24011 5.56806 6.29858 1.36258 3.62185 10.68006 4.93148 0.00011 0.45508 0.06662 0.05692 0.00569 8.49776 0.31652 0.79629 0.01992 0.10272 0.95725 0.01093 20.70913 0.45628
0.00835 47.38903 0.00835 47.38903 1.43284 40.68337 5.29643 6.16174 1.12246 3.59504 10.37013 4.63550 0.00010 0.46541 0.06638 0.06042 0.00708 10.83137 0.37535 0.96230 0.01473 0.08931 0.95951 0.01114 25.05713 0.46236
0.00249 42.39515 0.00249 42.39515 1.16517 36.13391 4.81513 5.60349 1.07160 3.38411 9.36559 4.23134 0.00009 0.45718 0.06480 0.06077 0.00770 13.10356 0.43112 1.13751 0.01781 0.09400 0.95391 0.01281 23.45946 0.46480
0.00013 30.95079 0.00013 30.95079 1.11748 27.25195 3.81339 4.38739 0.71084 2.29210 7.58472 3.21525 0.00008 0.48448 0.06407 0.06002 0.00793 14.92554 0.47604 1.27583 0.01038 0.07163 0.96509 0.00802 28.50210 0.44776
0.00075 35.71953 0.00075 35.71953 1.28461 30.82490 4.22111 4.89465 0.77143 2.71473 8.41439 3.47446 0.00008 0.48803 0.06472 0.06005 0.00823 16.52212 0.51009 1.38782 0.01113 0.07181 0.96468 0.01013 28.77404 0.46018
0.00143 37.38596 0.00143 37.38596 1.14085 31.66627 4.42371 5.11789 0.97455 3.14164 8.61636 3.74096 0.00008 0.49298 0.06500 0.06069 0.00840 18.39660 0.55541 1.53883 0.01969 0.10131 0.95321 0.01340 23.48789 0.46315
0.00021 34.74549 0.00021 34.74549 1.05988 29.68464 4.12846 4.75597 0.88476 2.79407 8.07137 3.50548 0.00007 0.48732 0.06413 0.06017 0.00849 20.22546 0.60282 1.68859 0.01819 0.08906 0.95674 0.01149 24.31418 0.46774
0.00057 29.92846 0.00057 29.92846 1.05098 26.05862 3.66246 4.20882 0.70088 2.29408 7.26243 3.03778 0.00007 0.46315 0.06376 0.05977 0.00858 21.84376 0.64248 1.81397 0.01167 0.07485 0.96351 0.00878 27.87330 0.45475
0.00039 26.52231 0.00039 26.52231 1.04561 23.30376 3.32084 3.81498 0.58487 2.00696 6.64657 2.68135 0.00007 0.45614 0.06403 0.06006 0.00867 23.25093 0.67436 1.91839 0.00942 0.06623 0.96535 0.00796 30.42904 0.44933
0.00003 24.56043 0.00003 24.56043 1.03795 21.63604 3.12777 3.58798 0.53112 1.87599 6.28415 2.46689 0.00007 0.46944 0.06437 0.06053 0.00871 24.52223 0.70204 2.01239 0.00918 0.06281 0.96536 0.00782 31.65955 0.45122
0.00036 23.31789 0.00036 23.31789 1.01301 20.51579 2.99444 3.42694 0.51170 1.80908 6.01236 2.33248 0.00007 0.47670 0.06481 0.06095 0.00874 25.72069 0.72813 2.10254 0.00960 0.06381 0.96370 0.00781 31.51509 0.45310
0.00004 21.78085 0.00004 21.78085 0.98103 19.24250 2.83911 3.23949 0.47917 1.69234 5.70776 2.18413 0.00008 0.47892 0.06569 0.06159 0.00879 26.84878 0.75295 2.18828 0.00960 0.06310 0.96418 0.00736 32.12183 0.45243
0.00020 20.07345 0.00020 20.07345 0.94734 17.85219 2.66520 3.03327 0.43651 1.55149 5.37429 2.02035 0.00008 0.48518 0.06693 0.06247 0.00885 27.89562 0.77586 2.26732 0.00923 0.06025 0.96519 0.00679 33.38570 0.44586
0.00012 18.21008 0.00012 18.21008 0.92839 16.34785 2.48139 2.81542 0.38842 1.39672 5.02551 1.84204 0.00008 0.48841 0.06852 0.06359 0.00893 28.85252 0.79648 2.33849 0.00868 0.05614 0.96680 0.00546 36.79930 0.44474
0.00006 16.92980 0.00006 16.92980 0.94917 15.33841 2.37072 2.68376 0.34998 1.29449 4.82704 1.70988 0.00008 0.48740 0.06986 0.06445 0.00898 29.72398 0.81475 2.40205 0.00832 0.05171 0.96846 0.00493 39.68682 0.44070
0.00012 17.34309 0.00012 17.34309 1.03337 15.52086 2.38723 2.68380 0.37914 1.35007 4.82819 1.69784 0.00008 0.48396 0.07116 0.06498 0.00912 30.56965 0.83244 2.46422 0.00925 0.05764 0.96656 0.00546 36.75657 0.44560
0.00051 17.18711 0.00051 17.18711 0.99427 15.31783 2.36373 2.65504 0.38740 1.36898 4.76608 1.67951 0.00008 0.48144 0.07400 0.06634 0.00940 31.42033 0.85141 2.52914 0.01018 0.06153 0.96410 0.00651 33.52336 0.45242
0.00003 16.92980 0.00003 16.92980 0.80156 15.31783 2.36373 2.65504 0.34998 1.29449 4.76608 1.67951 0.00000 0.45094 0.01814 0.04354 0.00015 0.77301 0.01967 0.06253 0.00832 0.05171 0.91770 0.00493 13.39631 0.44070
0.04677 59.44426 0.04677 59.44426 1.61107 51.48230 7.18305 8.28879 2.59658 5.99377 13.26744 6.43253 0.00013 0.49298 0.09744 0.09108 0.00940 31.42033 0.85141 2.52914 0.09544 0.15839 0.96846 0.02106 39.68682 0.49541
0.00456 31.84412 0.00456 31.84412 1.12816 27.58782 3.91842 4.47442 0.85776 2.61202 7.63883 3.23666 0.00008 0.47586 0.06592 0.06179 0.00738 19.13164 0.55838 1.58616 0.01905 0.08227 0.95866 0.00997 28.07119 0.45982
0.01052 13.07516 0.01052 13.07516 0.21619 10.82426 1.41824 1.62267 0.58180 1.31992 2.46946 1.42175 0.00002 0.01319 0.01319 0.00805 0.00255 9.33974 0.24314 0.73452 0.02064 0.02885 0.01230 0.00438 6.63706 0.01622
