min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.37973 28.70747 0.37973 28.70747 1.84936 24.09630 7.37863 3.36024 4.65016 5.54818 7.82716 2.58111 0.00000 0.01817 0.00033 0.00096 0.01091 0.84456 0.13581 0.16303 0.17143 0.49138 0.67560 0.07509 4.41602 0.49660
0.23281 62.13374 0.23281 62.13374 1.52962 53.54639 14.09403 7.99969 11.20329 13.62086 14.56923 6.51284 0.00002 0.36855 0.00495 0.01685 0.03107 3.08115 0.52165 0.62010 0.23191 0.58348 0.60133 0.19481 3.07258 0.49848
0.07880 57.89969 0.07880 57.89969 1.20278 51.18233 12.82199 7.97413 10.94831 13.34956 13.13000 6.63867 0.00002 0.34499 0.03247 0.05845 0.04666 6.28219 1.12166 1.34087 0.25418 0.59837 0.58899 0.21976 2.99699 0.49148
0.13281 45.18781 0.13281 45.18781 1.35394 39.47638 10.09824 5.88601 7.80041 9.77296 10.47598 4.86095 0.00002 0.37504 0.03788 0.06926 0.06019 8.79817 1.57562 1.89853 0.22325 0.55739 0.60998 0.19237 3.17238 0.49237
0.20338 44.23772 0.20338 44.23772 1.32997 38.02055 9.94230 5.67194 7.60575 9.54752 10.32640 4.62921 0.00004 0.35156 0.03273 0.06013 0.06967 11.01159 1.95440 2.37321 0.21945 0.55455 0.61155 0.18106 3.23190 0.50106
0.15494 40.01617 0.15494 40.01617 1.06795 34.08355 8.99907 5.18830 7.02316 8.73345 9.32388 4.24945 0.00003 0.32900 0.02861 0.05288 0.08002 13.15005 2.32746 2.83844 0.21882 0.56667 0.60879 0.19167 3.16149 0.49914
0.18398 30.80616 0.18398 30.80616 1.06290 25.92650 7.08145 3.89512 5.22618 6.50639 7.38643 3.16989 0.00003 0.30227 0.02622 0.04847 0.08828 14.90512 2.63200 3.21662 0.19912 0.54249 0.61500 0.17107 3.26232 0.49890
0.28255 35.19405 0.28255 35.19405 1.33194 29.69609 8.17865 4.33094 5.90671 7.26988 8.55213 3.48775 0.00003 0.26407 0.02470 0.04483 0.10082 16.51793 2.90019 3.54793 0.19822 0.53487 0.62442 0.15777 3.30818 0.49971
0.21453 36.75658 0.21453 36.75658 1.12667 30.89867 8.46597 4.67436 6.39571 7.86823 8.80630 3.80052 0.00003 0.23758 0.02310 0.04170 0.11343 18.34212 3.21398 3.93229 0.20593 0.55647 0.60853 0.17716 3.20153 0.49128
0.19950 34.11010 0.19950 34.11010 1.06449 28.69498 7.80514 4.32623 5.85687 7.24855 8.12541 3.52552 0.00003 0.21808 0.02148 0.03885 0.12400 20.12919 3.52289 4.31354 0.20341 0.55045 0.61078 0.17756 3.21498 0.49557
0.21020 29.84555 0.21020 29.84555 1.03026 25.00352 6.91216 3.73029 5.04313 6.22223 7.21940 3.02811 0.00003 0.19891 0.02026 0.03657 0.13453 21.72491 3.79473 4.64901 0.19452 0.54026 0.62198 0.16355 3.28432 0.49815
0.16083 26.79782 0.16083 26.79782 1.00109 22.35620 6.29689 3.30090 4.48567 5.48526 6.59463 2.66704 0.00003 0.19561 0.01951 0.03494 0.14595 23.13642 4.03194 4.93907 0.18716 0.53347 0.62474 0.14410 3.38842 0.49946
0.23175 25.08401 0.23175 25.08401 0.99905 20.86462 5.97282 3.05849 4.18086 5.06818 6.26739 2.46067 0.00003 0.20925 0.01907 0.03381 0.15807 24.42844 4.24765 5.19966 0.18228 0.52925 0.62832 0.11545 3.64147 0.49945
0.24047 23.88005 0.24047 23.88005 0.96215 19.82734 5.72393 2.90075 3.98276 4.79491 6.01016 2.33191 0.00003 0.22042 0.01877 0.03293 0.17059 25.65314 4.45183 5.44389 0.18010 0.52887 0.62934 0.10301 3.79393 0.49902
0.24003 22.48494 0.24003 22.48494 0.92688 18.65362 5.42301 2.71961 3.73813 4.48194 5.69999 2.18325 0.00003 0.22826 0.01854 0.03222 0.18308 26.81305 4.64501 5.67349 0.17727 0.52677 0.62977 0.08641 4.08996 0.49801
0.23959 20.92241 0.23959 20.92241 0.89188 17.35650 5.08632 2.51771 3.46541 4.13428 5.35277 2.01698 0.00003 0.23335 0.01837 0.03165 0.19551 27.89902 4.82522 5.88625 0.17416 0.52431 0.63291 0.08136 4.20822 0.49932
0.23744 19.22412 0.23744 19.22412 0.86623 15.95860 4.72418 2.29847 3.16781 3.76077 4.98003 1.83379 0.00003 0.23609 0.01828 0.03123 0.20784 28.90256 4.99105 6.08039 0.17058 0.52074 0.63899 0.07961 4.26026 0.49872
0.24288 18.16087 0.24288 18.16087 0.89300 15.10794 4.53112 2.15197 2.97168 3.51421 4.78747 1.70195 0.00003 0.23685 0.01826 0.03094 0.22007 29.83221 5.14369 6.25744 0.16729 0.51410 0.64733 0.07788 4.32425 0.49931
