min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.15523 33.47463 0.15523 33.47463 1.72475 25.96418 6.34705 3.78783 2.23801 3.95320 7.76983 2.45637 0.00000 0.02799 0.00034 0.00084 0.00452 0.99040 0.06603 0.11673 0.11404 0.28211 0.88032 0.02957 8.45198 0.47799
0.57877 70.86080 0.57877 70.86080 1.50272 51.57751 12.37589 7.92887 6.31665 9.29320 14.47395 6.13324 0.00000 0.39138 0.00343 0.01380 0.02228 3.57150 0.26649 0.43414 0.24253 0.42334 0.81776 0.06116 5.63045 0.49178
0.26567 65.91224 0.26567 65.91224 0.94316 50.09373 11.57905 7.49670 7.29911 9.01831 13.06102 6.24182 0.00002 0.26720 0.01016 0.01676 0.05390 7.18864 0.64164 0.91838 0.33938 0.52822 0.72160 0.07221 4.63238 0.48772
0.09325 52.17569 0.09325 52.17569 1.19491 42.36985 9.05736 5.73332 4.97204 6.63248 10.47194 4.60880 0.00002 0.20927 0.01189 0.01994 0.09527 10.07638 0.94086 1.29323 0.26155 0.46074 0.79858 0.06063 5.26652 0.48911
0.03381 51.18021 0.03381 51.18021 1.22528 40.29371 8.82790 5.59757 4.53671 6.44870 10.31376 4.38164 0.00004 0.21520 0.01158 0.02086 0.13741 12.63822 1.17345 1.61436 0.23786 0.42988 0.82066 0.05693 5.67258 0.48540
0.10927 46.68851 0.10927 46.68851 0.95480 36.18008 7.98383 5.08848 4.19989 5.90372 9.29404 4.01437 0.00003 0.28209 0.01123 0.02322 0.17240 15.12124 1.39568 1.92802 0.24693 0.43915 0.81592 0.05937 5.53525 0.48859
0.06345 36.39221 0.06345 36.39221 0.95366 28.92372 6.25022 3.92173 3.02431 4.42879 7.36722 3.01045 0.00003 0.31541 0.01072 0.02428 0.19807 17.18198 1.57655 2.18417 0.20544 0.40099 0.83614 0.05306 5.96289 0.48441
0.14202 41.24057 0.14202 41.24057 1.21493 32.30043 7.14395 4.46149 3.20232 4.98818 8.50877 3.30745 0.00003 0.30281 0.01041 0.02339 0.21702 19.08079 1.72458 2.41013 0.18281 0.36689 0.84769 0.04709 6.48372 0.48812
0.07684 43.26841 0.07684 43.26841 1.04106 33.33715 7.45611 4.70366 3.67114 5.42028 8.76668 3.59641 0.00003 0.28361 0.00999 0.02244 0.23703 21.22495 1.90053 2.67449 0.21600 0.40735 0.82878 0.05392 5.90996 0.48260
0.04847 40.17644 0.04847 40.17644 0.95589 31.26010 6.87755 4.34928 3.36388 4.96558 8.09419 3.34267 0.00003 0.29244 0.00943 0.02196 0.25726 23.32795 2.07811 2.93610 0.21265 0.40381 0.83118 0.05206 6.02039 0.48396
0.09503 35.28888 0.09503 35.28888 0.93412 27.81101 6.07536 3.80717 2.84453 4.28815 7.19406 2.87758 0.00003 0.29066 0.00900 0.02128 0.26359 25.21190 2.23315 3.16632 0.19463 0.38504 0.84017 0.04988 6.21544 0.48209
0.13599 31.66932 0.13599 31.66932 0.92123 25.00432 5.51379 3.43067 2.45654 3.81587 6.57239 2.53888 0.00003 0.28817 0.00875 0.02083 0.26967 26.88004 2.36498 3.36694 0.17729 0.36458 0.84899 0.04427 6.59944 0.48039
0.16709 29.60578 0.16709 29.60578 0.92436 23.30177 5.21128 3.22468 2.23405 3.55352 6.24217 2.34410 0.00003 0.28649 0.00865 0.02064 0.27869 28.40551 2.48153 3.54863 0.16517 0.34911 0.85338 0.04207 6.82493 0.47931
0.18163 28.17356 0.18163 28.17356 0.89117 22.11995 4.98707 3.07973 2.10601 3.38262 5.98465 2.22210 0.00003 0.28219 0.00864 0.02057 0.29046 29.85040 2.58996 3.72013 0.16093 0.34291 0.85499 0.04140 6.91317 0.48012
0.16211 26.51077 0.16211 26.51077 0.86012 20.84024 4.72018 2.90675 1.96136 3.17586 5.67545 2.08194 0.00003 0.28217 0.00866 0.02060 0.30315 31.21855 2.69174 3.88219 0.15610 0.33681 0.85757 0.04079 6.98711 0.47818
0.14366 24.64262 0.14366 24.64262 0.82619 19.42489 4.42070 2.71281 1.79820 2.94217 5.32875 1.92465 0.00003 0.31716 0.00872 0.02069 0.31612 32.49869 2.78580 4.03307 0.15002 0.32906 0.86115 0.03745 7.26492 0.47716
0.12504 22.60829 0.12504 22.60829 0.80512 17.88110 4.10020 2.50294 1.62319 2.69004 4.95788 1.75162 0.00003 0.34964 0.00882 0.02085 0.32933 33.67998 2.87137 4.17144 0.14271 0.31982 0.86519 0.03681 7.37022 0.47649
0.11051 21.30279 0.11051 21.30279 0.83545 16.88577 3.92533 2.37760 1.49474 2.52529 4.76694 1.62737 0.00003 0.37864 0.00896 0.02107 0.34309 34.77224 2.94889 4.29828 0.13279 0.30703 0.87170 0.03241 7.83797 0.47790
0.10689 21.19610 0.10689 21.19610 0.84101 16.76432 3.92369 2.37245 1.48383 2.51911 4.76851 1.61405 0.00003 0.40104 0.00914 0.02128 0.35115 35.83332 3.02310 4.42102 0.13152 0.30398 0.87266 0.03217 7.90087 0.48329
0.10560 21.09220 0.10560 21.09220 0.83088 16.66273 3.90711 2.36237 1.48110 2.51137 4.74713 1.60805 0.00003 0.41371 0.00932 0.02143 0.35718 36.89113 3.09730 4.54394 0.13223 0.30475 0.87229 0.03272 7.83489 0.48325
0.03381 21.09220 0.03381 21.09220 0.80512 16.66273 3.90711 2.36237 1.48110 2.51137 4.74713 1.60805 0.00000 0.02799 0.00034 0.00084 0.00452 0.99040 0.06603 0.11673 0.11404 0.28211 0.72160 0.02957 4.63238 0.47649
0.57877 70.86080 0.57877 70.86080 1.72475 51.57751 12.37589 7.92887 7.29911 9.29320 14.47395 6.24182 0.00004 0.41371 0.01189 0.02428 0.35718 36.89113 3.09730 4.54394 0.33938 0.52822 0.88032 0.07221 8.45198 0.49178
0.14502 37.17300 0.14502 37.17300 1.01904 28.94983 6.53418 4.09230 3.11538 4.62282 7.71797 3.08418 0.00003 0.29386 0.00889 0.01984 0.22488 22.28219 1.94259 2.78309 0.19013 0.37428 0.83984 0.04680 6.56575 0.48289
0.11159 14.08950 0.11159 14.08950 0.23596 10.45055 2.39123 1.58083 1.59855 1.96088 2.67854 1.36267 0.00001 0.08127 0.00259 0.00488 0.10759 10.85053 0.91487 1.33572 0.05460 0.06109 0.03470 0.01146 0.98623 0.00438
