min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.17843 29.21873 0.17843 29.05302 2.12733 29.21873 6.01450 3.97287 1.66929 3.40111 7.78830 2.57894 0.00000 0.04815 0.00079 0.00179 0.00482 0.84368 0.04907 0.09976 0.02761 0.18368 0.92360 0.01640 12.40336 0.40847
0.23376 66.56600 0.23376 66.56600 1.89845 64.86267 11.56589 8.27070 4.61794 8.02634 14.40219 6.50224 0.00000 0.24338 0.00410 0.01058 0.02530 3.17960 0.19726 0.37539 0.06232 0.31449 0.87841 0.03030 8.61555 0.40953
0.05484 62.68919 0.05484 62.68919 1.36966 61.66369 10.82392 7.72741 5.33376 7.54025 13.06512 6.59939 0.00001 0.43242 0.01639 0.03503 0.06398 6.63214 0.47143 0.78700 0.08634 0.41949 0.83072 0.03019 7.05959 0.40843
0.06050 47.70764 0.06050 47.70764 1.56451 47.39273 8.48270 5.94079 3.52019 5.45455 10.50850 4.83714 0.00007 0.46873 0.01997 0.04644 0.08115 9.32106 0.68671 1.09635 0.05825 0.33466 0.88095 0.02441 8.29469 0.40302
0.01752 46.70269 0.01752 46.70269 1.61224 46.01317 8.27806 5.83195 3.23468 5.43724 10.33687 4.60493 0.00020 0.47776 0.01832 0.04484 0.09204 11.65789 0.85188 1.36419 0.05322 0.30373 0.88622 0.02288 9.11671 0.41252
0.05882 42.16573 0.05882 42.16573 1.30233 41.54001 7.49159 5.30113 2.98409 4.94542 9.33165 4.23202 0.00018 0.44411 0.01653 0.04234 0.10213 13.91479 1.01001 1.62852 0.05489 0.30927 0.88090 0.02241 9.07271 0.41132
0.03595 31.73544 0.03595 31.73544 1.26319 31.55774 5.89446 4.09138 2.13711 3.63896 7.42828 3.17040 0.00017 0.41389 0.01545 0.04091 0.10891 15.74787 1.13844 1.84121 0.04325 0.27155 0.90150 0.01870 9.88206 0.40288
0.15083 36.46070 0.15083 36.46070 1.57974 36.24654 6.72116 4.68104 2.24875 4.19487 8.54689 3.48926 0.00017 0.41666 0.01492 0.04019 0.11590 17.40444 1.24229 2.02781 0.03904 0.24125 0.90947 0.01957 10.76657 0.40500
0.06426 38.46885 0.06426 38.46885 1.36963 37.87614 6.99917 4.91203 2.59874 4.55445 8.79552 3.79188 0.00016 0.45911 0.01448 0.03954 0.12964 19.30803 1.36632 2.25074 0.04806 0.27844 0.89489 0.02097 9.84015 0.40639
0.04497 35.52999 0.04497 35.52999 1.28400 35.13352 6.47312 4.54175 2.38992 4.14867 8.13997 3.52669 0.00015 0.46989 0.01367 0.03819 0.13825 21.17521 1.49240 2.46982 0.04653 0.27619 0.89697 0.01993 9.87701 0.40972
0.02819 30.75384 0.02819 30.75384 1.24187 30.54835 5.72826 3.98239 2.00683 3.56327 7.24743 3.03135 0.00015 0.47072 0.01304 0.03713 0.14351 22.82827 1.60216 2.66141 0.04081 0.25559 0.90356 0.01916 10.24166 0.40572
0.05125 27.38918 0.05125 27.38918 1.20880 27.27390 5.20894 3.59414 1.73971 3.18333 6.62515 2.67125 0.00015 0.47472 0.01266 0.03645 0.14815 24.27596 1.69525 2.82803 0.03683 0.23712 0.90679 0.01926 10.57336 0.40885
0.04016 25.50088 0.04016 25.50088 1.20138 25.43305 4.92977 3.38049 1.59547 2.98073 6.29090 2.46470 0.00016 0.46573 0.01250 0.03602 0.15508 25.59204 1.77813 2.97963 0.03474 0.22550 0.90766 0.01914 10.78800 0.40823
0.05503 24.22629 0.05503 24.22629 1.16221 24.16841 4.72430 3.23013 1.51480 2.84910 6.03449 2.33617 0.00015 0.45816 0.01247 0.03566 0.16361 26.83561 1.85587 3.12347 0.03418 0.22125 0.90871 0.01926 10.81757 0.40812
0.05623 22.71073 0.05623 22.71073 1.11904 22.69325 4.47647 3.04903 1.41718 2.67745 5.72534 2.18744 0.00015 0.47586 0.01249 0.03528 0.17259 28.01000 1.92926 3.25966 0.03321 0.21648 0.90818 0.01820 11.03660 0.40848
0.07129 21.05941 0.07129 21.02492 1.07469 21.05941 4.19719 2.84636 1.30521 2.48321 5.37776 2.02087 0.00015 0.47315 0.01253 0.03484 0.18164 29.10437 1.99737 3.38647 0.03192 0.21010 0.90967 0.01763 11.17651 0.40878
0.08418 19.29391 0.08418 19.20836 1.04494 19.29391 3.90037 2.62863 1.18525 2.27521 5.00874 1.83830 0.00015 0.45746 0.01262 0.03438 0.19083 30.11006 2.05964 3.50281 0.03042 0.20256 0.91318 0.01619 11.54867 0.41067
0.10243 18.17543 0.10243 18.03435 1.07189 18.17543 3.73741 2.49774 1.09948 2.14239 4.81428 1.70631 0.00015 0.44460 0.01278 0.03396 0.20023 31.03555 2.11644 3.60957 0.02872 0.19293 0.91510 0.01552 11.99453 0.41358
0.10397 18.11542 0.10397 17.98065 1.07584 18.11542 3.73570 2.49217 1.09911 2.14895 4.81201 1.69261 0.00015 0.44324 0.01302 0.03358 0.21080 31.93489 2.17125 3.71346 0.02905 0.19197 0.91406 0.01552 12.04389 0.41253
0.10390 18.02485 0.10390 17.89898 1.06563 18.02485 3.72041 2.48113 1.09979 2.14423 4.79021 1.68645 0.00015 0.43659 0.01325 0.03317 0.22208 32.83250 2.22629 3.81791 0.02936 0.19298 0.91386 0.01585 11.92368 0.41585
0.01752 18.02485 0.01752 17.89898 1.04494 18.02485 3.72041 2.48113 1.09911 2.14239 4.79021 1.68645 0.00000 0.04815 0.00079 0.00179 0.00482 0.84368 0.04907 0.09976 0.02761 0.18368 0.83072 0.01552 7.05959 0.40288
0.23376 66.56600 0.23376 66.56600 2.12733 64.86267 11.56589 8.27070 5.33376 8.02634 14.40219 6.59939 0.00020 0.47776 0.01997 0.04644 0.22208 32.83250 2.22629 3.81791 0.08634 0.41949 0.92360 0.03030 12.40336 0.41585
0.07983 33.12475 0.07983 33.09037 1.33187 32.81455 6.15517 4.27266 2.23986 3.88949 7.75348 3.24842 0.00013 0.42372 0.01310 0.03452 0.13253 20.08720 1.39687 2.34116 0.04244 0.25396 0.89922 0.02007 10.35364 0.40890
0.05252 13.84143 0.05252 13.87142 0.28509 13.44826 2.21353 1.63025 1.15558 1.65830 2.65642 1.44428 0.00006 0.09939 0.00414 0.01021 0.05769 9.63903 0.65344 1.11817 0.01443 0.05875 0.02000 0.00414 1.36780 0.00324
