min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.11351 28.85827 0.11351 28.85827 2.02295 21.88168 6.63383 3.84296 2.69030 4.69465 7.83550 2.52384 0.00000 0.06906 0.00054 0.00242 0.00293 0.84338 0.07892 0.13779 0.09539 0.33312 0.85004 0.05624 6.88439 0.48145
0.47969 65.03722 0.47969 65.03722 1.77247 50.18765 12.79725 8.29456 6.98290 10.96259 14.56901 6.30102 0.00002 0.31258 0.00385 0.01256 0.01952 3.15806 0.30937 0.51593 0.13477 0.47045 0.80794 0.08632 5.42523 0.50157
0.14902 59.36972 0.14902 59.36972 1.25353 47.26168 11.92875 8.01028 7.78868 10.76595 13.19032 6.44852 0.00005 0.38875 0.01053 0.02412 0.06784 6.46397 0.71100 1.09070 0.18569 0.58663 0.74695 0.10322 4.58599 0.52022
0.17964 46.27042 0.17964 46.27042 1.49741 35.98447 9.46416 6.11805 5.76894 8.24989 10.59017 4.76111 0.00004 0.42771 0.01228 0.02536 0.10468 9.03912 1.04378 1.55072 0.16584 0.53851 0.77349 0.09830 4.80628 0.53182
0.25323 45.56893 0.25323 45.56893 1.50479 34.81250 9.21616 5.92997 5.26574 7.92448 10.41993 4.53208 0.00004 0.40545 0.01145 0.02276 0.12087 11.31156 1.31566 1.94964 0.14363 0.49488 0.79231 0.09166 5.14231 0.51899
0.26092 41.37685 0.26092 41.37685 1.18600 31.11671 8.29645 5.38015 4.73768 7.13998 9.38089 4.14690 0.00003 0.38522 0.01029 0.02054 0.13436 13.52193 1.56914 2.33178 0.14525 0.49139 0.79414 0.08883 5.21450 0.51735
0.17041 31.35676 0.17041 31.35676 1.16012 23.75900 6.50488 4.11511 3.45684 5.36422 7.43368 3.10360 0.00003 0.34395 0.00942 0.01904 0.14769 15.32608 1.77371 2.64182 0.13317 0.44882 0.80606 0.07985 5.55332 0.50735
0.30190 36.02146 0.30190 36.02146 1.47045 26.89430 7.45036 4.64704 3.72188 6.01953 8.58650 3.40691 0.00003 0.28730 0.00905 0.01849 0.16684 16.96253 1.94596 2.91642 0.12156 0.41532 0.82167 0.07488 5.85940 0.50234
0.16044 38.20303 0.16044 38.20303 1.25320 28.73626 7.73011 4.92094 4.08777 6.42478 8.84001 3.70701 0.00003 0.26769 0.00892 0.01812 0.19326 18.85283 2.14490 3.23180 0.12966 0.44451 0.81055 0.08197 5.54008 0.50378
0.14633 35.11649 0.14633 35.11649 1.16507 26.19181 7.14087 4.55438 3.78532 5.93114 8.16338 3.44482 0.00003 0.26212 0.00851 0.01750 0.21523 20.70099 2.34359 3.54287 0.13311 0.44497 0.80901 0.08109 5.55671 0.50773
0.17268 30.49412 0.17268 30.49412 1.12875 22.66365 6.31471 3.97494 3.22485 5.13276 7.25625 2.96497 0.00003 0.26861 0.00814 0.01708 0.23281 22.33757 2.51869 3.81838 0.12636 0.42487 0.81418 0.07627 5.76165 0.50571
0.19401 27.27689 0.19401 27.27689 1.10270 20.27175 5.73548 3.56243 2.80898 4.55227 6.62725 2.61501 0.00003 0.28420 0.00800 0.01707 0.24631 23.77525 2.66879 4.05834 0.11975 0.40443 0.81974 0.06898 6.05838 0.50206
0.15076 25.45099 0.15076 25.45099 1.10040 18.93801 5.42361 3.33348 2.56996 4.22263 6.29317 2.41398 0.00003 0.29818 0.00803 0.01729 0.26049 25.08458 2.80251 4.27495 0.11517 0.38960 0.82449 0.06607 6.21145 0.50139
0.12721 24.20214 0.12721 24.20214 1.05889 18.02172 5.19007 3.17699 2.42340 4.00492 6.03313 2.28870 0.00003 0.30489 0.00814 0.01753 0.27515 26.32226 2.92730 4.47868 0.11341 0.38284 0.82722 0.06583 6.24797 0.49873
