min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.10316 29.44025 0.10316 29.44025 1.90143 27.81094 6.41834 3.87358 1.95492 3.62536 7.85969 2.66362 0.00000 0.05035 0.00062 0.00172 0.00303 0.85742 0.05728 0.10622 0.08237 0.24805 0.88869 0.02123 9.83955 0.42511
0.48493 67.73288 0.48493 67.73288 1.70290 64.31118 12.28348 8.31381 5.02423 8.62060 14.62767 6.70294 0.00002 0.36107 0.00697 0.01608 0.01512 3.23623 0.22423 0.40006 0.12806 0.33862 0.85365 0.04179 7.43646 0.42485
0.35574 64.08724 0.35574 64.08724 1.19207 60.89714 11.40464 7.93350 5.63285 8.32171 13.26849 6.83161 0.00002 0.33381 0.01249 0.02461 0.06461 6.77314 0.51514 0.84800 0.16191 0.40546 0.80211 0.04622 6.29397 0.43686
0.26400 48.59006 0.26400 48.59006 1.36809 46.23444 8.93686 6.02024 3.80528 6.02652 10.59397 4.99692 0.00004 0.29522 0.01276 0.02562 0.12332 9.51382 0.74459 1.19209 0.12525 0.34629 0.84734 0.03502 7.36956 0.43810
0.32752 47.58489 0.32752 47.58489 1.38947 44.97365 8.76610 5.84327 3.65109 5.92965 10.41786 4.75797 0.00003 0.26787 0.01103 0.02278 0.16329 11.89419 0.92724 1.48634 0.12396 0.34189 0.85180 0.03469 7.51188 0.43696
0.25174 42.96622 0.25174 42.96622 1.11930 40.42111 7.93428 5.31546 3.38424 5.41675 9.40360 4.36564 0.00003 0.24538 0.00960 0.02046 0.19905 14.19467 1.10650 1.77503 0.12755 0.34840 0.84615 0.03733 7.27248 0.44055
0.08110 32.34105 0.08110 32.34105 1.10144 30.37341 6.23592 4.07408 2.44594 4.00770 7.45979 3.26113 0.00003 0.24305 0.00883 0.01931 0.21451 16.06224 1.25227 2.00867 0.11037 0.31888 0.85746 0.03166 7.81170 0.43543
0.05308 36.98935 0.05308 36.98935 1.37650 34.85054 7.14931 4.63069 2.62437 4.55760 8.61053 3.59348 0.00003 0.25985 0.00867 0.01950 0.23033 17.74721 1.37328 2.21343 0.10297 0.29681 0.86691 0.03030 8.33263 0.43229
0.28356 39.10604 0.28356 39.10604 1.19903 36.71482 7.42298 4.89253 2.93979 4.91560 8.87071 3.90864 0.00003 0.25337 0.00843 0.01936 0.25769 19.68104 1.51530 2.45431 0.11550 0.32376 0.85594 0.03276 7.86740 0.42783
0.21860 36.11405 0.21860 36.11405 1.10919 33.91049 6.85680 4.52273 2.71338 4.50351 8.19482 3.62999 0.00002 0.24306 0.00795 0.01857 0.27675 21.57901 1.65806 2.69149 0.11369 0.32158 0.85593 0.03300 7.79888 0.43536
