min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.18538 21.19686 0.18538 21.19686 1.05164 14.04343 4.13812 2.48718 1.57133 2.82798 5.02289 1.58362 0.00000 0.00661 0.00009 0.00015 0.00000 0.00000 0.00000 0.00000 0.13929 0.31194 0.89193 0.03095 9.35506 0.48286
0.28479 23.54756 0.28479 23.54756 1.35715 15.77078 4.65651 2.76894 1.73707 3.14882 5.66284 1.71508 0.00000 0.03366 0.00016 0.00075 0.00000 0.00000 0.00000 0.00000 0.13410 0.30568 0.89614 0.03095 9.41883 0.47206
0.40664 27.66513 0.40664 27.66513 1.55676 19.04862 5.45007 3.26548 2.07546 3.72706 6.61329 2.06695 0.00000 0.02421 0.00032 0.00091 0.00000 0.00000 0.00000 0.00000 0.13807 0.30914 0.89268 0.03405 8.98781 0.46877
0.18785 34.09416 0.18785 34.09416 1.74833 24.28092 6.60903 4.02834 2.64693 4.63714 7.97475 2.67072 0.00000 0.04647 0.00048 0.00157 0.00000 0.00000 0.00000 0.00000 0.15137 0.32425 0.89028 0.03608 8.63015 0.47000
0.31467 42.36513 0.31467 42.36513 1.71208 31.25000 7.96458 4.98031 3.49612 5.84656 9.50485 3.50936 0.00000 0.20764 0.00097 0.00576 0.00000 0.00000 0.00000 0.00000 0.18196 0.35642 0.88264 0.03907 8.03310 0.47351
0.47506 52.94524 0.47506 52.94524 1.96433 40.48877 9.79826 6.18128 4.65962 7.36684 11.56954 4.52019 0.00000 0.46253 0.00231 0.01347 0.00000 0.00000 0.00000 0.00000 0.21404 0.39027 0.87266 0.04230 7.38556 0.47954
0.29951 64.29763 0.29951 64.29763 1.80296 50.88883 11.59560 7.45475 6.19118 9.02960 13.45849 5.75210 0.00000 0.34095 0.00451 0.01740 0.00000 0.00000 0.00000 0.00000 0.26740 0.43954 0.84620 0.04924 6.49069 0.48915
0.12946 74.55151 0.12946 74.55151 1.75548 60.14953 13.16971 8.51524 7.67136 10.39486 15.06498 6.80033 0.00001 0.41409 0.00806 0.02167 0.00000 0.00000 0.00000 0.00000 0.31439 0.48280 0.76550 0.05031 5.99367 0.49345
0.18916 80.03729 0.18916 80.03729 1.51672 65.32563 13.92700 9.05017 8.59425 11.02114 15.76519 7.42211 0.00001 0.36810 0.01236 0.02846 0.00000 0.00000 0.00000 0.00000 0.35068 0.51246 0.72588 0.04867 5.75209 0.48636
0.23382 79.13947 0.23382 79.13947 1.22360 64.49138 13.57246 8.86495 8.46119 10.70463 15.33431 7.35311 0.00002 0.36597 0.01641 0.03850 0.00000 0.00000 0.00000 0.00000 0.35450 0.51621 0.69964 0.04494 5.87669 0.48793
0.19317 73.63363 0.19317 73.63363 1.09854 59.21299 12.54049 8.20441 7.63341 9.83829 14.23195 6.78157 0.00003 0.47050 0.01880 0.04656 0.00000 0.00000 0.00000 0.00000 0.33751 0.50445 0.72387 0.04304 6.08129 0.48906
0.20341 67.12251 0.20341 67.12251 1.06000 53.10537 11.44629 7.48202 6.74281 8.96011 13.06758 6.11139 0.00003 0.47055 0.01957 0.05027 0.00000 0.00000 0.00000 0.00000 0.31645 0.48955 0.79817 0.04176 6.34065 0.48619
0.15999 60.69077 0.15999 60.69077 0.99539 47.25854 10.38782 6.77625 5.95938 8.11103 11.91429 5.47521 0.00003 0.46832 0.01944 0.05123 0.00000 0.00000 0.00000 0.00000 0.30005 0.47805 0.82193 0.04196 6.46993 0.48724
0.02524 55.44000 0.02524 55.44000 1.08258 42.61974 9.58969 6.21226 5.30653 7.43756 11.06609 4.93191 0.00003 0.46719 0.01901 0.05098 0.00000 0.00000 0.00000 0.00000 0.27999 0.46312 0.84679 0.04200 6.70610 0.48785
0.04530 52.15876 0.04530 52.15876 1.12964 39.80658 9.12142 5.88715 4.90879 7.05135 10.57351 4.60876 0.00003 0.46835 0.01841 0.05018 0.00000 0.00000 0.00000 0.00000 0.26551 0.45015 0.86324 0.04269 6.85196 0.49039
0.13843 50.16074 0.13843 50.16074 1.14342 38.03843 8.81798 5.67930 4.65389 6.79960 10.25333 4.40436 0.00003 0.47068 0.01779 0.04923 0.00000 0.00000 0.00000 0.00000 0.25563 0.44120 0.86396 0.04284 6.94273 0.49014
0.08597 49.28013 0.08597 49.28013 1.20014 37.13574 8.68693 5.57942 4.51259 6.68413 10.12582 4.28758 0.00003 0.47722 0.01721 0.04828 0.00000 0.00000 0.00000 0.00000 0.24812 0.43418 0.86579 0.04272 7.02124 0.48730
0.02222 49.33697 0.02222 49.33697 1.25011 37.14517 8.72325 5.59594 4.49434 6.70814 10.18094 4.27881 0.00003 0.48489 0.01666 0.04734 0.00000 0.00000 0.00000 0.00000 0.24437 0.42994 0.86777 0.04272 7.06699 0.47882
0.07500 49.76126 0.07500 49.76126 1.23000 37.51979 8.79084 5.65093 4.54410 6.78248 10.25468 4.32713 0.00003 0.48138 0.01613 0.04639 0.00000 0.00000 0.00000 0.00000 0.24585 0.43043 0.86777 0.04272 7.06528 0.48239
0.09715 50.02313 0.09715 50.02313 1.20371 37.73613 8.81768 5.67671 4.58089 6.82241 10.27809 4.35530 0.00003 0.47295 0.01563 0.04546 0.00000 0.00000 0.00000 0.00000 0.24782 0.43230 0.86599 0.04272 7.04997 0.48873
