min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.00886 18.67868 0.00886 18.67868 1.21667 15.39495 4.48876 2.40383 1.77436 3.21123 5.11563 1.62384 0.00000 0.00696 0.00105 0.00160 0.00000 0.00000 0.00000 0.00000 0.11265 0.28905 0.82256 0.03679 8.95611 0.40274
0.00897 20.91757 0.00897 20.91757 1.55959 17.25098 5.11083 2.68948 1.97650 3.61222 5.83468 1.76002 0.00000 0.01147 0.00165 0.00278 0.00000 0.00000 0.00000 0.00000 0.11029 0.28387 0.82942 0.03721 9.04791 0.39768
0.01113 24.89145 0.01113 24.89145 1.70843 20.54242 6.01432 3.19460 2.38558 4.34649 6.85235 2.11096 0.00000 0.01695 0.00241 0.00415 0.00000 0.00000 0.00000 0.00000 0.11156 0.28597 0.82199 0.03760 8.92148 0.39608
0.01442 31.12969 0.01442 31.12969 1.79433 25.66901 7.30781 3.98315 3.03608 5.51745 8.29433 2.70402 0.00000 0.01747 0.00239 0.00404 0.00000 0.00000 0.00000 0.00000 0.11634 0.29340 0.81057 0.04111 8.46645 0.39602
0.01568 39.25271 0.01568 39.25271 1.71790 32.36280 8.79504 5.01294 3.94824 7.14832 9.91436 3.52906 0.00000 0.02222 0.00232 0.00338 0.00000 0.00000 0.00000 0.00000 0.12663 0.30934 0.79537 0.05937 6.93643 0.39822
0.02019 50.38177 0.02019 50.38177 2.06007 41.32586 10.89493 6.38011 5.12059 9.32320 12.22846 4.53366 0.00000 0.05423 0.00572 0.00838 0.00000 0.00000 0.00000 0.00000 0.13409 0.31944 0.78858 0.08396 6.07073 0.40250
0.01549 61.77260 0.01549 61.77260 1.78959 50.73949 12.78474 7.86989 6.50193 11.72448 14.23570 5.76812 0.00000 0.18617 0.01961 0.03075 0.00000 0.00000 0.00000 0.00000 0.14502 0.33801 0.77565 0.10760 5.56008 0.40559
0.03562 71.45493 0.03562 71.45493 1.61893 58.87469 14.37217 9.14752 7.73907 13.80536 15.90402 6.81758 0.00000 0.38482 0.04668 0.07273 0.00000 0.00000 0.00000 0.00000 0.15381 0.35429 0.76770 0.11318 5.45417 0.40741
0.05780 76.16586 0.05780 76.16586 1.29149 63.06641 14.99912 9.82566 8.46868 14.91054 16.50727 7.44126 0.00000 0.48064 0.06532 0.09717 0.00000 0.00000 0.00000 0.00000 0.16152 0.37065 0.75878 0.11964 5.30168 0.41335
0.11287 74.49643 0.11287 74.49643 0.96572 61.94368 14.47100 9.63442 8.37549 14.61181 15.87870 7.37491 0.00000 0.47329 0.06644 0.09226 0.00000 0.00000 0.00000 0.00000 0.16510 0.38038 0.75489 0.11937 5.26836 0.42038
