min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.22441 34.08167 0.22441 34.08167 2.04072 20.45881 7.49185 3.34778 4.82855 5.73663 7.93680 2.48978 0.00000 0.11399 0.00043 0.00377 0.00736 0.99240 0.14170 0.16796 0.20168 0.62718 0.72230 0.07708 4.42545 0.44484
0.43482 73.77819 0.43482 73.77819 1.68752 42.12825 14.78377 7.53789 12.95112 12.79392 15.08994 6.18962 0.00000 0.46582 0.00929 0.03463 0.04001 3.66753 0.55901 0.61898 0.33402 0.86452 0.49643 0.15154 2.91598 0.46935
0.25605 70.97631 0.25605 70.97631 1.00938 39.48154 14.02838 7.49745 16.03407 12.19240 13.69329 6.32323 0.00001 0.34507 0.01662 0.03831 0.14210 7.48600 1.34899 1.26839 0.60198 1.11385 0.19248 0.24382 2.04216 0.48342
0.34584 55.83587 0.34584 55.83587 1.23206 30.65798 10.99374 5.59106 11.96779 9.48345 10.83101 4.61218 0.00002 0.37336 0.01900 0.03833 0.19812 10.58918 2.03983 1.77570 0.56577 1.14017 0.24201 0.22765 2.11325 0.51534
0.14097 55.84122 0.14097 55.84122 1.10970 29.45999 10.67701 5.51949 10.68366 9.68677 10.67590 4.45847 0.00002 0.41720 0.02599 0.04730 0.33209 13.35714 2.60254 2.23347 0.40292 0.98409 0.38299 0.20793 2.38131 0.50483
0.11835 46.40660 0.11835 46.40660 0.92093 27.32313 9.33322 4.89939 8.35695 8.33978 9.49632 4.02599 0.00002 0.43807 0.02689 0.04767 0.36652 15.98638 3.07987 2.68555 0.32839 0.85640 0.49312 0.16416 2.90352 0.47139
0.29450 37.40695 0.29450 37.40695 1.08157 20.94819 7.41260 3.70241 6.89509 6.30987 7.49906 3.04862 0.00002 0.41996 0.02488 0.04444 0.38695 18.04427 3.46176 3.04133 0.39091 0.92179 0.39575 0.15510 2.68590 0.48341
0.19631 43.03488 0.19631 43.03488 1.43104 23.94775 8.54572 4.16992 7.38604 7.24070 8.73946 3.35738 0.00002 0.42683 0.02349 0.04266 0.43521 20.02039 3.80902 3.37177 0.32413 0.84310 0.50059 0.14583 2.88629 0.47339
0.22501 44.59481 0.22501 44.59481 1.20641 25.14246 8.85327 4.46674 7.87505 7.64108 9.01670 3.65295 0.00002 0.43431 0.02220 0.04115 0.48582 22.24374 4.19574 3.74847 0.33496 0.86695 0.46478 0.15708 2.82426 0.47105
0.26015 41.23504 0.26015 41.23504 1.10575 23.31751 8.16440 4.12054 7.42294 7.02353 8.28827 3.38627 0.00001 0.42462 0.02081 0.03916 0.52108 24.40518 4.58173 4.11719 0.35548 0.88735 0.42366 0.15434 2.78468 0.47673
0.17270 36.16497 0.17270 36.16497 1.09809 20.43308 7.19439 3.57352 6.35300 6.12486 7.33496 2.91515 0.00001 0.41749 0.01969 0.03753 0.55743 26.33741 4.92661 4.44476 0.33901 0.86023 0.46242 0.15058 2.83639 0.47703
0.15765 32.33183 0.15765 32.33183 1.09160 18.41246 6.50087 3.18740 5.44220 5.47559 6.67774 2.57474 0.00001 0.41717 0.01897 0.03660 0.57908 28.04524 5.22031 4.73298 0.30686 0.81249 0.54056 0.14029 3.00165 0.47168
