min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.29220 33.05623 0.29220 33.05623 2.08888 28.58075 6.38818 4.00648 1.93649 3.65793 8.00269 2.68827 0.00000 0.01399 0.00027 0.00082 0.00808 0.96834 0.05768 0.10674 0.07088 0.22864 0.91362 0.01918 10.37987 0.41795
0.08268 72.57354 0.08268 72.57354 1.64618 62.74161 12.50659 8.49228 5.14507 8.91745 15.17642 6.53087 0.00000 0.37859 0.00195 0.01086 0.02969 3.57597 0.22485 0.40990 0.12937 0.31715 0.88135 0.03337 8.21998 0.43152
0.14144 67.62847 0.14144 67.62847 1.12715 60.39701 11.63837 8.08349 5.82122 8.70708 13.74809 6.69492 0.00000 0.44850 0.01539 0.03799 0.05621 7.30895 0.52476 0.88200 0.17919 0.39090 0.83953 0.03676 7.05926 0.42306
0.04414 51.80026 0.04414 51.80026 1.32893 45.96289 9.01298 6.05413 4.16005 6.27655 10.77301 4.90090 0.00000 0.46523 0.02087 0.04855 0.07672 10.21959 0.76926 1.24221 0.15768 0.36256 0.86883 0.03437 7.23221 0.41927
0.05011 50.85913 0.05011 50.85913 1.38438 44.69950 8.82612 5.92595 3.81766 6.11278 10.64255 4.68019 0.00000 0.40986 0.01892 0.04558 0.08565 12.75997 0.96502 1.54696 0.14026 0.33767 0.87466 0.03384 7.64367 0.42177
0.09122 46.25301 0.09122 46.25301 1.10407 40.63873 7.97042 5.39538 3.50577 5.57867 9.58962 4.30461 0.00000 0.42727 0.01675 0.04195 0.09249 15.22755 1.15086 1.84428 0.14319 0.34334 0.87284 0.03382 7.60516 0.42479
0.06997 35.27534 0.06997 35.27534 1.13466 30.85791 6.21092 4.11913 2.58352 4.12672 7.52647 3.23137 0.00000 0.42478 0.01535 0.03946 0.09597 17.24790 1.30320 2.08521 0.12733 0.32625 0.88394 0.03104 7.81082 0.42151
0.02418 40.29211 0.02418 40.29211 1.43741 35.06554 7.13762 4.71361 2.68047 4.63348 8.75411 3.55974 0.00000 0.44796 0.01462 0.03833 0.10374 19.09163 1.42938 2.29639 0.10714 0.28990 0.89608 0.02797 8.63879 0.41956
0.02806 42.79578 0.02806 42.79578 1.22978 37.26924 7.44122 4.98491 3.02677 5.06421 9.04222 3.86389 0.00000 0.49021 0.01418 0.03804 0.11609 21.20364 1.57456 2.54306 0.12316 0.31493 0.88530 0.03208 8.06841 0.42383
0.02905 39.41574 0.02905 39.41574 1.13233 34.42951 6.85230 4.59575 2.81136 4.64169 8.31783 3.59126 0.00000 0.49096 0.01332 0.03639 0.12335 23.27775 1.72214 2.78813 0.12456 0.31857 0.88483 0.03208 7.97840 0.42082
