min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.06350 28.76786 0.06350 28.76786 1.65353 25.09776 6.15064 4.16997 1.78000 3.94418 7.98140 2.60822 0.00000 0.00563 0.00028 0.00047 0.00206 0.84009 0.05261 0.11499 0.04170 0.18660 0.90133 0.02544 11.59151 0.43817
0.03580 65.78150 0.03580 65.78150 1.18938 55.39698 12.04295 8.93592 4.63024 9.72076 15.14797 6.40778 0.00000 0.43972 0.00626 0.03005 0.00721 3.14117 0.20487 0.44372 0.06447 0.26329 0.86634 0.05088 8.63950 0.45718
0.03063 63.16003 0.03063 63.16003 0.79052 53.76567 11.20843 8.59407 5.20571 9.73877 13.72283 6.60698 0.00000 0.44063 0.01190 0.03037 0.01984 6.58575 0.47278 0.96644 0.08218 0.33663 0.83405 0.06065 7.31539 0.46192
0.02529 47.91612 0.02529 47.91612 0.96663 41.23232 8.66343 6.43447 3.69353 7.04965 10.74521 4.82159 0.00000 0.46400 0.01849 0.04060 0.03636 9.28381 0.69111 1.37360 0.07146 0.30360 0.85187 0.05255 7.80559 0.45926
0.01797 46.31906 0.01797 46.31906 1.00454 39.84002 8.49054 6.25369 3.43778 6.76745 10.60703 4.59704 0.00000 0.46763 0.01818 0.04065 0.04097 11.60823 0.86580 1.71341 0.06659 0.28514 0.86209 0.05217 8.05721 0.45334
0.04019 42.02531 0.04019 42.02531 0.78625 36.09719 7.67462 5.68842 3.17834 6.18309 9.55802 4.22881 0.00000 0.44861 0.01622 0.03791 0.04605 13.85113 1.03394 2.04264 0.06740 0.29117 0.85697 0.05249 7.95830 0.45500
0.02022 31.89326 0.02022 31.89326 0.85481 27.45167 5.97711 4.33683 2.33692 4.57669 7.50190 3.16814 0.00000 0.44194 0.01499 0.03632 0.04829 15.68381 1.17172 2.30996 0.06030 0.27109 0.86642 0.04591 8.36193 0.45283
0.04418 35.99110 0.04418 35.99110 1.08002 31.03213 6.87841 4.93917 2.46534 5.10876 8.72695 3.47948 0.00000 0.41530 0.01431 0.03549 0.05192 17.34054 1.28721 2.54375 0.05512 0.24082 0.87894 0.04077 9.15964 0.45082
0.02709 38.27379 0.02709 38.27379 0.90256 32.90594 7.16576 5.23627 2.74810 5.55959 9.01622 3.78912 0.00000 0.39401 0.01367 0.03448 0.05689 19.22258 1.41958 2.81489 0.06008 0.26321 0.86758 0.04633 8.60499 0.45977
0.04597 35.34602 0.04597 35.34602 0.83451 30.43396 6.60122 4.82784 2.56145 5.11893 8.29339 3.52077 0.00000 0.37982 0.01288 0.03310 0.06023 21.07973 1.55386 3.08454 0.06050 0.26640 0.86620 0.04617 8.51066 0.45443
0.02641 30.60675 0.02641 30.60675 0.83302 26.41384 5.81177 4.20065 2.17910 4.37428 7.33341 3.02966 0.00000 0.36170 0.01219 0.03183 0.06269 22.72571 1.67229 3.32131 0.05706 0.25499 0.87015 0.04293 8.73580 0.45172
0.04595 27.19360 0.04595 27.19360 0.83166 23.52592 5.26766 3.76492 1.89372 3.84595 6.68093 2.67407 0.00000 0.35698 0.01175 0.03103 0.06559 24.16542 1.77362 3.52558 0.05352 0.24127 0.87797 0.03919 9.10214 0.45022
0.04759 25.28448 0.04759 25.28448 0.84394 21.92184 4.98047 3.52943 1.73176 3.55465 6.34129 2.47170 0.00000 0.35110 0.01150 0.03050 0.06794 25.47190 1.86379 3.70921 0.05102 0.23110 0.88321 0.03683 9.38923 0.44838
0.04597 23.99202 0.04597 23.99202 0.81775 20.83293 4.76577 3.36672 1.63379 3.36812 6.07769 2.34539 0.00000 0.34360 0.01139 0.03012 0.07028 26.70429 1.94790 3.88170 0.04998 0.22664 0.88399 0.03451 9.64575 0.44879
0.04706 22.49913 0.04706 22.49913 0.79286 19.56704 4.50761 3.17163 1.52604 3.14956 5.75653 2.19867 0.00000 0.33597 0.01135 0.02983 0.07263 27.86748 2.02696 4.04413 0.04897 0.22297 0.88431 0.03411 9.67684 0.44764
0.04771 20.82766 0.04771 20.82766 0.76558 18.14787 4.21697 2.95205 1.40546 2.90377 5.39464 2.03350 0.00000 0.32917 0.01135 0.02962 0.07514 28.95152 2.10030 4.19488 0.04779 0.21857 0.88619 0.03252 9.84331 0.44635
0.04908 19.02505 0.04908 19.02505 0.75036 16.61877 3.90676 2.71561 1.27536 2.63943 5.00900 1.85205 0.00000 0.32648 0.01139 0.02951 0.07779 29.94771 2.16733 4.33267 0.04635 0.21325 0.88942 0.03185 9.93127 0.44469
0.05142 17.89065 0.05142 17.89065 0.78926 15.66989 3.74336 2.57599 1.18308 2.46711 4.81581 1.72333 0.00000 0.34749 0.01146 0.02948 0.08057 30.86534 2.22847 4.45867 0.04448 0.20551 0.89425 0.02958 10.24002 0.44241
0.05073 17.80604 0.05073 17.80604 0.78968 15.60744 3.74276 2.57189 1.17041 2.45547 4.82026 1.71086 0.00000 0.36700 0.01159 0.02953 0.08343 31.75636 2.28714 4.58041 0.04408 0.20240 0.89564 0.02922 10.34043 0.44277
0.04914 17.72410 0.04914 17.72410 0.78059 15.54064 3.72669 2.56205 1.16610 2.44785 4.79927 1.70495 0.00000 0.38342 0.01173 0.02960 0.08619 32.64511 2.34559 4.70208 0.04414 0.20248 0.89526 0.02991 10.28231 0.44273
0.01797 17.72410 0.01797 17.72410 0.75036 15.54064 3.72669 2.56205 1.16610 2.44785 4.79927 1.70495 0.00000 0.00563 0.00028 0.00047 0.00206 0.84009 0.05261 0.11499 0.04170 0.18660 0.83405 0.02544 7.31539 0.43817
0.06350 65.78150 0.06350 65.78150 1.65353 55.39698 12.04295 8.93592 5.20571 9.73877 15.14797 6.60698 0.00000 0.46763 0.01849 0.04065 0.08619 32.64511 2.34559 4.70208 0.08218 0.33663 0.90133 0.06065 11.59151 0.46192
0.04059 32.91618 0.04059 32.91618 0.90287 28.35499 6.27615 4.54138 2.36011 4.74870 7.91649 3.24861 0.00000 0.37001 0.01214 0.03102 0.05560 19.98688 1.45834 2.90793 0.05586 0.24636 0.87561 0.04070 9.15959 0.45042
0.01183 13.88022 0.01183 13.88022 0.20495 11.64066 2.33468 1.83015 1.13097 2.15761 2.84827 1.42740 0.00000 0.09533 0.00380 0.00789 0.02374 9.58807 0.69336 1.38280 0.01047 0.03794 0.01657 0.00963 1.02633 0.00629
