min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.20373 27.53371 0.20373 27.53371 1.81867 21.49394 6.91794 3.67424 2.77814 4.45185 7.96361 2.54591 0.00000 0.01438 0.00024 0.00071 0.00606 0.80609 0.08196 0.12998 0.08624 0.37648 0.83961 0.03916 7.32916 0.44343
0.14655 62.31063 0.14655 62.31063 1.40221 46.91317 13.54094 8.03914 7.23599 10.73839 15.13351 6.26481 0.00000 0.25360 0.00235 0.00946 0.01912 3.01196 0.31987 0.49545 0.13807 0.50753 0.78678 0.07310 5.41501 0.46041
0.10664 59.50624 0.10664 59.50624 0.90978 47.96768 12.54020 7.87004 7.90401 10.59032 13.71126 6.51557 0.00000 0.35234 0.00929 0.02492 0.03833 6.26929 0.73376 1.06622 0.18519 0.57532 0.73716 0.08252 4.79432 0.46270
0.09151 45.13193 0.09151 45.13193 1.10633 36.31910 9.66620 5.83695 5.50191 7.63925 10.71806 4.73797 0.00000 0.43098 0.01025 0.02834 0.04462 8.81981 1.06096 1.50672 0.15099 0.53625 0.77864 0.06820 5.27907 0.45447
0.10900 43.98735 0.10900 43.98735 1.16130 34.25048 9.48687 5.65761 5.13976 7.39330 10.58491 4.50643 0.00000 0.45262 0.00897 0.02704 0.05286 11.02319 1.32162 1.87653 0.13752 0.51427 0.78209 0.06363 5.55461 0.45620
0.01500 40.02322 0.01500 40.02322 0.92724 30.94187 8.57977 5.16365 4.77424 6.76631 9.54101 4.15354 0.00000 0.47020 0.00785 0.02528 0.06165 13.15721 1.57362 2.23664 0.14286 0.52266 0.77948 0.06702 5.38994 0.45766
0.06319 30.40128 0.06319 30.40128 0.98344 23.37700 6.68621 3.92247 3.51816 5.03541 7.48643 3.11321 0.00000 0.46666 0.00723 0.02473 0.07112 14.90391 1.78078 2.52960 0.12889 0.49325 0.78625 0.06095 5.61628 0.45394
0.20032 34.40700 0.20032 34.40700 1.23066 26.03947 7.71221 4.43402 3.76514 5.65242 8.70920 3.40987 0.00000 0.48471 0.00700 0.02471 0.08054 16.48318 1.95581 2.78795 0.11381 0.45914 0.80533 0.05793 5.94277 0.45278
0.07713 36.68671 0.07713 36.68671 1.05297 27.75268 8.03416 4.72591 4.20364 6.14025 9.00171 3.71617 0.00000 0.46429 0.00666 0.02357 0.08956 18.28886 2.15862 3.08752 0.12747 0.48986 0.78928 0.06244 5.66154 0.45701
0.03866 33.87238 0.03866 33.87238 0.97085 25.79847 7.39522 4.36684 3.89731 5.64519 8.27876 3.45908 0.00000 0.46477 0.00622 0.02264 0.09725 20.06997 2.36336 3.38510 0.12934 0.49196 0.78585 0.06120 5.66599 0.45782
0.02241 29.33822 0.02241 29.33822 0.96317 22.25795 6.51090 3.78943 3.31404 4.83479 7.31840 2.97474 0.00000 0.47000 0.00590 0.02200 0.10532 21.64715 2.54346 3.64637 0.12100 0.47644 0.79125 0.06043 5.71836 0.45376
0.11144 26.11919 0.11144 26.11919 0.95818 19.90971 5.90518 3.38630 2.89007 4.26813 6.66677 2.62408 0.00000 0.45797 0.00570 0.02125 0.11431 23.02850 2.69781 3.87250 0.11279 0.45796 0.80023 0.05640 5.91419 0.45491
0.15532 24.32408 0.15532 24.32408 0.96907 18.60378 5.58668 3.16613 2.65316 3.95743 6.32766 2.42443 0.00000 0.43721 0.00561 0.02050 0.12368 24.28440 2.83570 4.07645 0.10730 0.44363 0.80608 0.05122 6.17218 0.45484
0.15896 23.11405 0.15896 23.11405 0.93994 17.70439 5.34767 3.01682 2.50961 3.75429 6.06453 2.30033 0.00000 0.41466 0.00559 0.01981 0.13315 25.47086 2.96475 4.26840 0.10501 0.43777 0.80788 0.05122 6.18459 0.45534
0.09491 21.69026 0.09491 21.69026 0.91121 16.72765 5.05873 2.83941 2.34650 3.51472 5.74381 2.15660 0.00000 0.39421 0.00559 0.01920 0.14249 26.59192 3.08626 4.44933 0.10299 0.43225 0.80999 0.04918 6.28689 0.45461
0.07886 20.08275 0.07886 20.08275 0.87938 15.65018 4.73317 2.63973 2.16284 3.24467 5.38241 1.99468 0.00000 0.37547 0.00562 0.01868 0.15140 27.63710 3.19907 4.61740 0.10041 0.42566 0.81261 0.04729 6.38107 0.45236
0.14554 18.34460 0.14554 18.34460 0.85954 14.47519 4.38576 2.42396 1.96456 2.95457 4.99733 1.81658 0.00000 0.35824 0.00567 0.01825 0.15932 28.59769 3.30227 4.77120 0.09727 0.41743 0.81604 0.04493 6.52007 0.45030
0.13951 17.23568 0.13951 17.23568 0.89841 13.76710 4.20378 2.29194 1.82615 2.76906 4.80434 1.68951 0.00000 0.34151 0.00577 0.01791 0.16678 29.48217 3.39653 4.91208 0.09314 0.40531 0.82026 0.04291 6.68206 0.44919
0.14022 17.14861 0.14022 17.14861 0.89867 13.72488 4.20418 2.28541 1.81069 2.75569 4.80876 1.67683 0.00000 0.32378 0.00590 0.01763 0.17410 30.34028 3.48720 5.04833 0.09160 0.40156 0.82319 0.04151 6.78762 0.45213
0.14001 17.07835 0.14001 17.07835 0.88911 13.65062 4.18647 2.27625 1.80586 2.74632 4.78778 1.67089 0.00000 0.30738 0.00603 0.01739 0.18144 31.19647 3.57768 5.18446 0.09166 0.40214 0.82176 0.04151 6.78114 0.44924
0.01500 17.07835 0.01500 17.07835 0.85954 13.65062 4.18647 2.27625 1.80586 2.74632 4.78778 1.67089 0.00000 0.01438 0.00024 0.00071 0.00606 0.80609 0.08196 0.12998 0.08624 0.37648 0.73716 0.03916 4.79432 0.44343
0.20373 62.31063 0.20373 62.31063 1.81867 47.96768 13.54094 8.03914 7.90401 10.73839 15.13351 6.51557 0.00000 0.48471 0.01025 0.02834 0.18144 31.19647 3.57768 5.18446 0.18519 0.57532 0.83961 0.08252 7.32916 0.46270
0.11195 31.41681 0.11195 31.41681 1.03651 24.36627 7.03411 4.09031 3.60009 5.24262 7.90151 3.18756 0.00000 0.38675 0.00617 0.02020 0.10066 19.05550 2.22205 3.19741 0.11818 0.46334 0.79899 0.05614 6.00384 0.45416
0.05158 12.99682 0.05158 12.99682 0.22315 10.12224 2.61285 1.67570 1.71499 2.33481 2.84660 1.40296 0.00000 0.10666 0.00213 0.00611 0.05181 9.16359 1.05418 1.52300 0.02415 0.05127 0.02181 0.01141 0.60718 0.00413
