min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.03258 24.61061 0.03258 24.61061 1.94201 23.08626 6.64503 3.87370 2.33540 4.30944 7.94702 2.57333 0.00000 0.03233 0.00119 0.00169 0.00097 0.72094 0.06830 0.12567 0.13836 0.27353 0.83726 0.04066 8.13795 0.45375
0.08625 56.43066 0.08625 56.43066 1.52385 52.55063 12.96439 8.50764 5.88621 10.68734 15.10279 6.32702 0.00000 0.15072 0.00509 0.01092 0.00406 2.68263 0.26565 0.48482 0.17934 0.32903 0.79077 0.08774 5.92798 0.47385
0.07866 54.79419 0.07866 54.79419 0.99122 52.18829 12.01731 8.46889 6.32268 10.99808 13.73772 6.64008 0.00000 0.41991 0.01620 0.03493 0.01246 5.65041 0.59653 1.06722 0.22054 0.38816 0.76364 0.10497 5.42132 0.48420
0.05589 40.89994 0.05589 40.89994 1.18711 39.19162 9.30670 6.26169 4.60012 7.94659 10.72862 4.82308 0.00000 0.42284 0.01532 0.03459 0.02446 7.98405 0.86425 1.52804 0.20089 0.36874 0.77574 0.09411 5.56915 0.47722
0.06385 39.60660 0.06385 39.60660 1.25305 37.52952 9.12141 6.02675 4.29545 7.54948 10.57940 4.57321 0.00000 0.47905 0.01316 0.03170 0.03415 9.97141 1.08291 1.90930 0.19131 0.34892 0.78234 0.08730 5.77960 0.47229
0.04974 36.07007 0.04974 36.07007 0.99923 34.15296 8.22567 5.49389 3.90089 6.85674 9.53223 4.21187 0.00000 0.48037 0.01131 0.02866 0.04179 11.89421 1.29104 2.27539 0.19639 0.35163 0.77823 0.09092 5.71115 0.47298
0.03346 27.22507 0.03346 27.22507 1.04562 25.94824 6.40646 4.16581 2.87045 5.05756 7.47473 3.15444 0.00000 0.45163 0.01014 0.02643 0.04448 13.46479 1.45970 2.57128 0.18676 0.33779 0.78407 0.07349 6.11361 0.46534
0.02924 30.71485 0.02924 30.71485 1.31840 29.08133 7.40310 4.69343 3.12961 5.63338 8.69417 3.45132 0.00000 0.41925 0.00968 0.02586 0.04907 14.87320 1.60444 2.82930 0.17084 0.31701 0.79768 0.06137 6.62359 0.46146
0.02494 32.82499 0.02494 32.82499 1.12516 31.01728 7.68948 5.00408 3.40934 6.10888 8.98256 3.75832 0.00000 0.39935 0.00925 0.02522 0.05473 16.48491 1.77063 3.12736 0.18312 0.32951 0.78766 0.07331 6.20568 0.47012
0.01957 30.31012 0.01957 30.31012 1.03527 28.75613 7.07997 4.63076 3.16039 5.63940 8.26412 3.50298 0.00000 0.38184 0.00868 0.02406 0.05961 18.07883 1.93658 3.42400 0.18517 0.33335 0.78611 0.07379 6.17069 0.46590
0.03949 26.23040 0.03949 26.23040 1.02481 24.89185 6.23547 4.01448 2.69949 4.81354 7.30373 3.01104 0.00000 0.36084 0.00821 0.02315 0.06382 19.48797 2.08290 3.68461 0.18000 0.32611 0.79265 0.06485 6.43330 0.46197
0.02168 23.37085 0.02168 23.37085 1.01804 22.08162 5.65565 3.58074 2.36086 4.22049 6.65105 2.65396 0.00000 0.33848 0.00795 0.02287 0.06739 20.71669 2.20885 3.90889 0.17397 0.31655 0.79541 0.05635 6.79397 0.45940
0.04810 21.77387 0.04810 21.77387 1.02879 20.50365 5.35029 3.34385 2.16926 3.89033 6.31131 2.45078 0.00000 0.33739 0.00789 0.02313 0.07003 21.82925 2.32153 4.10980 0.16910 0.30906 0.80153 0.05075 7.08937 0.45928
0.04257 20.69040 0.04257 20.69040 0.99698 19.44683 5.12033 3.18409 2.04965 3.67837 6.04801 2.32475 0.00000 0.36107 0.00797 0.02371 0.07230 22.87737 2.42701 4.29803 0.16744 0.30601 0.80389 0.04795 7.25177 0.45889
0.03811 19.42832 0.03811 19.42832 0.96556 18.23759 4.84306 2.99605 1.91529 3.43621 5.72757 2.17921 0.00000 0.38928 0.00811 0.02438 0.07431 23.86585 2.52620 4.47494 0.16600 0.30348 0.80393 0.04495 7.45176 0.45830
0.03385 18.00437 0.03385 18.00437 0.93118 16.88049 4.53156 2.78488 1.76682 3.16673 5.36682 2.01544 0.00000 0.41470 0.00828 0.02513 0.07611 24.78564 2.61831 4.63896 0.16413 0.30061 0.80845 0.04240 7.63435 0.45762
0.02943 16.46052 0.02943 16.46052 0.90910 15.41727 4.19944 2.55721 1.60718 2.87833 4.98260 1.83535 0.00000 0.43582 0.00852 0.02593 0.07770 25.62907 2.70267 4.78878 0.16155 0.29695 0.81062 0.04066 7.78914 0.45609
0.02543 15.47414 0.02543 15.47414 0.95025 14.48668 4.02706 2.41831 1.50031 2.69217 4.79042 1.70701 0.00000 0.44982 0.00883 0.02679 0.07906 26.40344 2.77992 4.92573 0.15662 0.29103 0.81743 0.03912 7.95020 0.45663
0.02370 15.38836 0.02370 15.38836 0.95141 14.40059 4.02877 2.41073 1.49241 2.67756 4.79504 1.69433 0.00000 0.45276 0.00925 0.02769 0.08028 27.15287 2.85457 5.05804 0.15525 0.28945 0.81869 0.03912 7.95498 0.45726
0.02310 15.31775 0.02310 15.31775 0.94103 14.33624 4.01127 2.40092 1.48685 2.66702 4.77393 1.68821 0.00000 0.44503 0.00968 0.02847 0.08145 27.90010 2.92911 5.19017 0.15563 0.28960 0.81898 0.03912 7.94970 0.45726
0.01957 15.31775 0.01957 15.31775 0.90910 14.33624 4.01127 2.40092 1.48685 2.66702 4.77393 1.68821 0.00000 0.03233 0.00119 0.00169 0.00097 0.72094 0.06830 0.12567 0.13836 0.27353 0.76364 0.03912 5.42132 0.45375
0.08625 56.43066 0.08625 56.43066 1.94201 52.55063 12.96439 8.50764 6.32268 10.99808 15.10279 6.64008 0.00000 0.48037 0.01620 0.03493 0.08145 27.90010 2.92911 5.19017 0.22054 0.38816 0.83726 0.10497 8.13795 0.48420
0.03998 28.28130 0.03998 28.28130 1.10690 26.70925 6.74312 4.34089 2.94793 5.24538 7.88969 3.22879 0.00000 0.38112 0.00924 0.02477 0.05341 17.12268 1.81956 3.22102 0.17512 0.32033 0.79775 0.06265 6.79796 0.46399
