min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.10623 26.87221 0.10623 26.87221 1.84367 24.71048 6.88585 3.69254 2.68331 4.15810 7.98497 2.61760 0.00000 0.10412 0.00050 0.00283 0.00308 0.78739 0.07885 0.12125 0.12016 0.31711 0.82582 0.03007 7.63503 0.44877
0.12332 60.92154 0.12332 60.92154 1.30746 54.48077 13.51697 8.09486 7.16726 10.42333 15.17765 6.39897 0.00000 0.43074 0.00933 0.03354 0.01306 2.91346 0.31181 0.46908 0.18993 0.42361 0.75714 0.08554 4.88043 0.46537
0.26043 58.96675 0.26043 58.96675 0.84904 54.18368 12.60617 7.97052 8.08573 10.54365 13.78843 6.65791 0.00000 0.39930 0.02480 0.05585 0.02834 6.11306 0.72894 1.03133 0.24422 0.51347 0.68837 0.10576 4.20906 0.46582
0.22603 44.06034 0.22603 44.06034 1.10631 40.27723 9.72038 5.88258 5.70417 7.53163 10.77076 4.84743 0.00000 0.35442 0.02399 0.05375 0.04929 8.62609 1.06654 1.46823 0.21871 0.47097 0.73069 0.08929 4.43777 0.46349
0.09354 42.87152 0.09354 42.87152 1.14102 38.85322 9.51458 5.69136 5.27663 7.24355 10.62295 4.60596 0.00000 0.36305 0.02119 0.04810 0.07540 10.77253 1.33581 1.83123 0.20157 0.44503 0.75008 0.08184 4.69582 0.46191
0.17393 38.95631 0.17393 38.95631 0.89294 35.26571 8.59107 5.19562 4.83062 6.60117 9.57457 4.24174 0.00000 0.38907 0.01898 0.04355 0.09760 12.85249 1.59258 2.18328 0.20421 0.45007 0.74428 0.08648 4.60522 0.46564
0.14809 29.52883 0.14809 29.52883 0.96799 26.79494 6.68384 3.94244 3.52294 4.86304 7.51053 3.18217 0.00000 0.39733 0.01741 0.04033 0.11341 14.54729 1.80120 2.46797 0.18532 0.42389 0.75748 0.06613 5.05861 0.46113
0.05138 33.42420 0.05138 33.42420 1.21896 30.26138 7.70088 4.45648 3.74233 5.42949 8.73619 3.48918 0.00000 0.38413 0.01713 0.04032 0.12420 16.07318 1.97554 2.71606 0.16554 0.38924 0.77281 0.05624 5.57375 0.46176
0.16194 35.58682 0.16194 35.58682 1.01653 32.02491 8.02478 4.75265 4.18319 5.93116 9.02950 3.79810 0.00000 0.35069 0.01687 0.04046 0.13512 17.82212 2.17717 3.00468 0.18261 0.41767 0.76079 0.06789 5.12193 0.46187
0.15651 32.79631 0.15651 32.79631 0.94371 29.66362 7.38821 4.39300 3.87883 5.45571 8.30604 3.53521 0.00000 0.34033 0.01597 0.03875 0.14595 19.54864 2.38101 3.29232 0.18396 0.41995 0.75963 0.06807 5.09218 0.46417
