min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.00111 24.74494 0.00111 24.74494 1.94205 21.88119 4.60079 4.44542 0.82220 2.78242 7.96380 2.53820 0.00000 0.33301 0.01817 0.02662 0.00005 0.72300 0.02422 0.08142 0.03602 0.08696 0.95040 0.01433 23.33759 0.45123
0.00846 56.65052 0.00846 56.65052 1.48807 46.01681 8.98413 9.18837 2.11692 6.82034 15.09607 6.23203 0.00000 0.43013 0.03326 0.05053 0.00035 2.71417 0.09419 0.31200 0.05135 0.11172 0.93102 0.02229 18.71742 0.47558
0.02315 55.07565 0.02315 55.07565 1.03174 45.51500 8.35653 8.79453 2.37381 7.03038 13.68125 6.47934 0.00000 0.46600 0.04433 0.05014 0.00231 5.70932 0.21632 0.68398 0.05957 0.13783 0.91682 0.03012 15.42696 0.49639
0.00852 41.23753 0.00852 41.23753 1.22597 34.59597 6.49840 6.65237 1.75735 5.14875 10.71802 4.71554 0.00000 0.46961 0.03303 0.04038 0.00606 8.05932 0.31772 0.98046 0.05524 0.13321 0.92154 0.02657 15.95653 0.49111
0.03321 39.91642 0.03321 39.91642 1.28017 33.38473 6.36769 6.46736 1.64010 4.89536 10.57532 4.48645 0.00000 0.42228 0.02644 0.03603 0.00874 10.06256 0.40132 1.22766 0.05303 0.12657 0.92508 0.02463 16.70685 0.48822
0.01267 36.40176 0.01267 36.40176 1.02940 30.44799 5.74638 5.86748 1.49780 4.45129 9.52768 4.13159 0.00000 0.46606 0.02213 0.03370 0.01129 12.00051 0.48093 1.46508 0.05370 0.12785 0.92437 0.02444 16.68173 0.49080
0.01327 27.62227 0.01327 27.62227 1.06187 23.54214 4.47955 4.50380 1.11168 3.29609 7.47703 3.09649 0.00000 0.43933 0.01967 0.03296 0.01373 13.58884 0.54602 1.65758 0.04989 0.12289 0.92950 0.02115 17.54063 0.48546
0.00409 31.16986 0.00409 31.16986 1.33776 26.65253 5.15756 5.14677 1.17452 3.65000 8.70254 3.39428 0.00000 0.45417 0.01855 0.03338 0.01562 15.02194 0.60125 1.82546 0.04612 0.11096 0.93553 0.01981 18.86149 0.47717
0.00739 33.23432 0.00739 33.23432 1.13797 27.92836 5.35734 5.41950 1.28273 3.95567 8.98381 3.69562 0.00000 0.47438 0.01810 0.03442 0.01754 16.65496 0.66357 2.01850 0.04964 0.11616 0.93146 0.02112 18.26064 0.48069
0.00644 30.74968 0.00644 30.74968 1.05760 25.99461 4.93591 5.00011 1.19646 3.65659 8.26409 3.43950 0.00000 0.47476 0.01745 0.03460 0.01968 18.27088 0.72621 2.21073 0.04978 0.11755 0.93022 0.02112 18.08776 0.48435
