min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.29682 27.16424 0.29682 27.16424 2.01989 27.02092 6.52827 3.92685 2.05147 3.72109 8.00913 2.66800 0.00000 0.01262 0.00026 0.00066 0.00892 0.79468 0.06092 0.10850 0.06362 0.25486 0.89209 0.02214 9.70323 0.41417
0.18837 64.00775 0.18837 64.00775 1.55862 59.59411 12.78872 8.43855 5.46878 9.29226 15.21004 6.52804 0.00000 0.07110 0.00134 0.00313 0.03183 3.01546 0.23838 0.42046 0.09362 0.35215 0.84995 0.04529 7.35635 0.43207
0.16647 62.02283 0.16647 62.02283 1.10256 57.56621 11.91732 8.13649 6.25590 9.23615 13.79004 6.76564 0.00000 0.43472 0.00958 0.02682 0.07530 6.39937 0.55948 0.91805 0.13961 0.45067 0.81323 0.04953 6.29678 0.43001
0.02105 46.33367 0.02105 46.33367 1.30376 43.79349 9.19329 6.05067 4.38880 6.56105 10.78254 4.93155 0.00000 0.40429 0.01348 0.03618 0.09892 9.04108 0.81995 1.29857 0.12266 0.39855 0.83888 0.04288 6.66194 0.42597
0.03731 44.70944 0.03731 44.70944 1.33864 42.43870 8.99451 5.89995 3.99999 6.33796 10.64662 4.69630 0.00000 0.40784 0.01267 0.03562 0.11299 11.28884 1.02558 1.61522 0.10503 0.36616 0.84561 0.04136 7.08626 0.42556
0.01319 40.64937 0.01319 40.64937 1.06350 38.73853 8.12923 5.37877 3.69615 5.80547 9.59562 4.32454 0.00000 0.42720 0.01139 0.03383 0.12685 13.45799 1.22074 1.92427 0.10825 0.37573 0.84179 0.04200 7.00372 0.42705
0.06328 30.55579 0.06328 30.55579 1.10472 29.64358 6.33787 4.09313 2.73290 4.27761 7.53034 3.24377 0.00000 0.44360 0.01052 0.03253 0.13305 15.22433 1.38166 2.17475 0.10237 0.35691 0.85290 0.03735 7.19455 0.41974
0.17923 34.50253 0.17923 34.50253 1.39201 33.50125 7.29251 4.66206 2.85517 4.78596 8.76031 3.56090 0.00000 0.45209 0.00999 0.03142 0.14484 16.80699 1.51570 2.39299 0.08710 0.31899 0.86672 0.03507 7.80233 0.42149
0.07205 37.03190 0.07205 37.03190 1.17864 35.49722 7.60298 4.94682 3.22350 5.25478 9.05164 3.87154 0.00000 0.45319 0.00958 0.03062 0.15688 18.62506 1.67023 2.64838 0.09518 0.34766 0.85319 0.04026 7.29826 0.42683
0.06801 34.12678 0.06801 34.12678 1.09766 32.91072 7.00289 4.56556 3.00045 4.82519 8.32683 3.60361 0.00000 0.44512 0.00895 0.02915 0.16075 20.42180 1.82765 2.90298 0.09860 0.35187 0.85141 0.03982 7.24056 0.42434
0.04162 29.37721 0.04162 29.37721 1.08155 28.59902 6.16556 3.96769 2.54953 4.10855 7.36168 3.10004 0.00000 0.43898 0.00846 0.02797 0.16518 22.00668 1.96631 3.12572 0.09502 0.33909 0.85832 0.03638 7.44569 0.42144
0.09598 25.97972 0.09598 25.97972 1.06940 25.50463 5.58941 3.55475 2.21264 3.61212 6.70639 2.73511 0.00000 0.42701 0.00813 0.02713 0.16816 23.38512 2.08479 3.31749 0.08947 0.32331 0.86546 0.03465 7.62849 0.42034
0.06499 24.09159 0.06499 24.09159 1.07745 23.77904 5.28538 3.33197 2.02056 3.34194 6.36534 2.52741 0.00000 0.42888 0.00795 0.02662 0.17443 24.63146 2.19006 3.48992 0.08500 0.31145 0.87005 0.03280 7.83568 0.42033
0.06826 22.83756 0.06826 22.83756 1.04302 22.60335 5.05822 3.17828 1.90684 3.16967 6.10065 2.39745 0.00000 0.44816 0.00786 0.02629 0.18233 25.80512 2.28821 3.65202 0.08325 0.30673 0.87211 0.03087 8.00840 0.41962
0.06523 21.37556 0.06523 21.37556 1.00958 21.23522 4.78479 2.99377 1.78163 2.96432 5.77819 2.24733 0.00000 0.46006 0.00780 0.02598 0.19049 26.91140 2.38050 3.80472 0.08208 0.30299 0.87335 0.03087 8.01444 0.41847
0.07433 19.78915 0.07433 19.78915 0.97310 19.69010 4.47676 2.78595 1.64092 2.73209 5.41482 2.07838 0.00000 0.46005 0.00776 0.02564 0.19869 27.93987 2.46612 3.94639 0.08071 0.29848 0.87439 0.02977 8.09084 0.41841
0.08628 18.07465 0.08628 18.07465 0.94878 18.01652 4.14803 2.56179 1.48917 2.48255 5.02754 1.89287 0.00000 0.45014 0.00775 0.02529 0.20705 28.88195 2.54438 4.07579 0.07891 0.29301 0.87636 0.02782 8.24159 0.41773
0.11949 16.98210 0.11949 16.98210 0.98978 16.95680 3.97491 2.42847 1.37977 2.31996 4.83335 1.76159 0.00000 0.43553 0.00776 0.02500 0.21573 29.74642 2.61574 4.19400 0.07553 0.28390 0.88053 0.02579 8.52310 0.41775
0.14955 16.89367 0.14955 16.89367 0.99084 16.86959 3.97438 2.42422 1.36455 2.31013 4.83767 1.74850 0.00000 0.41809 0.00782 0.02479 0.22558 30.58360 2.68414 4.30814 0.07414 0.27998 0.88122 0.02424 8.73761 0.41872
0.14480 16.82080 0.14480 16.82080 0.97967 16.79149 3.95757 2.41465 1.36094 2.30442 4.81649 1.74199 0.00000 0.40034 0.00789 0.02460 0.23616 31.41892 2.75232 4.42231 0.07420 0.28030 0.88024 0.02424 8.73502 0.41981
0.01319 16.82080 0.01319 16.82080 0.94878 16.79149 3.95757 2.41465 1.36094 2.30442 4.81649 1.74199 0.00000 0.01262 0.00026 0.00066 0.00892 0.79468 0.06092 0.10850 0.06362 0.25486 0.81323 0.02214 6.29678 0.41417
0.29682 64.00775 0.29682 64.00775 2.01989 59.59411 12.78872 8.43855 6.25590 9.29226 15.21004 6.76564 0.00000 0.46006 0.01348 0.03618 0.23616 31.41892 2.75232 4.42231 0.13961 0.45067 0.89209 0.04953 9.70323 0.43207
0.10082 31.66632 0.10082 31.66632 1.16616 30.53752 6.66013 4.28702 2.76898 4.47216 7.94726 3.32123 0.00000 0.39595 0.00835 0.02596 0.15071 19.31931 1.71464 2.73703 0.09172 0.32964 0.86189 0.03466 7.74524 0.42199
0.06732 13.70524 0.06732 13.70524 0.25010 12.39057 2.47910 1.73047 1.35391 2.05061 2.86126 1.45817 0.00000 0.11961 0.00302 0.00877 0.05973 9.23204 0.81282 1.29924 0.01743 0.04562 0.01825 0.00750 0.78071 0.00449
