min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.00020 27.46709 0.00020 27.46709 1.91625 23.98282 3.87345 4.31821 0.59414 2.20999 7.86182 2.52972 0.00000 0.16543 0.00581 0.01348 0.00000 0.80355 0.01772 0.06477 0.00945 0.05473 0.96817 0.00591 37.45242 0.44086
0.00365 63.06026 0.00365 63.06026 1.44439 50.17887 7.59059 8.85091 1.56048 5.51074 14.92456 6.21851 0.00000 0.35774 0.00575 0.01357 0.00007 3.00291 0.06861 0.24887 0.01664 0.08781 0.95305 0.01371 26.25242 0.46287
0.00670 60.81807 0.00670 60.81807 0.91774 51.20979 7.16834 8.46993 1.87166 5.80365 13.61029 6.51201 0.00000 0.43778 0.01628 0.03072 0.00043 6.32719 0.16212 0.55348 0.03959 0.09364 0.93704 0.01673 21.26935 0.47413
0.00138 45.92279 0.00138 45.92279 1.14936 38.20290 5.54666 6.39790 1.36758 4.18174 10.62935 4.73014 0.00000 0.45998 0.03271 0.05334 0.00057 8.92595 0.24177 0.79530 0.02486 0.08846 0.94586 0.01434 22.05869 0.46592
0.00145 44.64496 0.00145 44.64496 1.22510 36.33060 5.41290 6.23289 1.25102 3.97822 10.47469 4.49013 0.00000 0.44597 0.03771 0.04994 0.00067 11.16430 0.30608 0.99585 0.02142 0.09209 0.94981 0.01377 23.27066 0.46431
0.00018 40.56765 0.00018 40.56765 0.96641 33.11642 4.89178 5.66107 1.14492 3.62663 9.44881 4.14579 0.00000 0.47592 0.03692 0.05046 0.00073 13.32993 0.36684 1.18918 0.02290 0.09490 0.94799 0.01386 23.17904 0.46707
0.00082 30.49741 0.00082 30.49741 0.98636 25.60097 3.82510 4.36472 0.83819 2.64185 7.45785 3.11205 0.00000 0.45543 0.03848 0.05536 0.00079 15.10524 0.41688 1.34598 0.01876 0.08739 0.95429 0.01213 24.07424 0.45917
0.00008 34.77614 0.00008 34.77614 1.30352 29.13368 4.36556 4.98122 0.87247 2.94501 8.61396 3.39897 0.00000 0.43739 0.04487 0.06482 0.00085 16.69109 0.45779 1.47993 0.01494 0.07914 0.95752 0.01118 26.55014 0.45502
0.00075 36.99981 0.00075 36.99981 1.10289 30.50283 4.54706 5.24206 0.96352 3.21272 8.90544 3.70578 0.00000 0.43338 0.04290 0.06279 0.00087 18.51202 0.50435 1.63628 0.01820 0.08782 0.95316 0.01246 25.30047 0.46214
0.00042 34.16947 0.00042 34.16947 1.01214 28.41292 4.19419 4.83317 0.90726 2.96924 8.19184 3.45340 0.00000 0.44096 0.04049 0.05953 0.00090 20.30919 0.55163 1.79243 0.01959 0.08842 0.95197 0.01266 24.67765 0.46413
