min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.06233 28.05925 0.06233 28.05925 1.99757 26.10166 6.36553 4.09098 1.95578 3.75324 8.11359 2.64993 0.00000 0.05858 0.00047 0.00142 0.00326 0.82044 0.05791 0.10939 0.11260 0.23652 0.89073 0.02554 9.72411 0.46918
0.02745 64.05118 0.02745 64.05118 1.52224 57.91799 12.58201 8.72347 5.36665 9.49815 15.44222 6.45640 0.00000 0.23857 0.00182 0.00645 0.01321 3.07400 0.22995 0.42583 0.18897 0.32320 0.82444 0.05594 6.96373 0.47877
0.18724 60.89251 0.18724 60.89251 1.08628 57.49015 11.85310 8.41202 6.38687 9.72643 14.01994 6.69116 0.00000 0.45258 0.00866 0.02521 0.04987 6.41251 0.54981 0.94179 0.26243 0.43627 0.76666 0.07252 5.54183 0.48916
0.15197 45.91132 0.15197 45.91132 1.26307 43.36127 9.20440 6.29540 4.73176 7.15195 10.97738 4.89823 0.00001 0.44384 0.01341 0.03351 0.07331 9.01779 0.82471 1.35054 0.23423 0.41361 0.79246 0.06811 5.64330 0.49105
0.11583 44.70284 0.11583 44.70284 1.34603 41.65919 8.96891 6.13713 4.24547 6.81908 10.84131 4.67031 0.00000 0.41630 0.01375 0.03463 0.08992 11.25593 1.04508 1.69423 0.20823 0.37264 0.81130 0.06242 6.15253 0.48333
0.06291 40.80305 0.06291 40.80305 1.08215 38.04998 8.08489 5.58137 3.84953 6.17824 9.76381 4.29415 0.00000 0.45766 0.01241 0.03248 0.10309 13.42819 1.25009 2.02450 0.21457 0.37520 0.80688 0.05987 6.22946 0.48531
0.05507 31.04043 0.05507 31.04043 1.10597 29.03216 6.28305 4.24325 2.82975 4.54198 7.65196 3.21926 0.00000 0.47933 0.01142 0.03058 0.11586 15.20951 1.41709 2.29082 0.19556 0.35773 0.82110 0.05207 6.51886 0.48147
0.03712 35.12917 0.03712 35.12917 1.38913 32.48811 7.19745 4.83414 2.92118 5.03470 8.89258 3.53014 0.00001 0.46981 0.01079 0.02935 0.12605 16.82383 1.55536 2.52167 0.16788 0.31419 0.84113 0.04719 7.19053 0.47921
0.08518 37.45250 0.08518 37.45250 1.19788 34.64245 7.50594 5.12865 3.24178 5.47830 9.19627 3.84288 0.00001 0.43857 0.01038 0.02882 0.13793 18.66646 1.71175 2.78864 0.18702 0.33504 0.82469 0.05109 6.88460 0.48200
0.08144 34.56754 0.08144 34.56754 1.10263 32.12083 6.91510 4.72727 3.02976 5.04091 8.45527 3.57441 0.00000 0.40695 0.00983 0.02776 0.14949 20.48452 1.87026 3.05409 0.19021 0.34213 0.82211 0.04982 6.83940 0.48194
0.05519 29.92543 0.05519 29.92543 1.08447 27.86292 6.08355 4.11157 2.57729 4.30009 7.47346 3.07754 0.00000 0.38562 0.00933 0.02675 0.16030 22.09382 2.01047 3.28695 0.18019 0.33193 0.83262 0.04838 6.92603 0.48113
0.03484 26.60505 0.03484 26.60505 1.07375 24.77034 5.50287 3.68640 2.21718 3.76507 6.80534 2.71684 0.00000 0.37937 0.00898 0.02607 0.16850 23.50193 2.12979 3.48717 0.16812 0.31542 0.84228 0.04444 7.21509 0.48270
0.06093 24.76169 0.06093 24.76169 1.08219 23.04495 5.19202 3.45741 2.00170 3.46140 6.45668 2.51171 0.00000 0.39582 0.00881 0.02582 0.17488 24.78054 2.23468 3.66611 0.15865 0.30147 0.85120 0.03919 7.63441 0.47945
0.04699 23.51664 0.04699 23.51664 1.04846 21.87454 4.96181 3.29907 1.87160 3.26691 6.18678 2.38360 0.00000 0.41575 0.00878 0.02590 0.17857 25.98720 2.33144 3.83327 0.15486 0.29485 0.85637 0.03762 7.79813 0.47787
0.04159 22.05739 0.04159 22.05739 1.01446 20.53713 4.68870 3.10889 1.73720 3.04573 5.85870 2.23544 0.00000 0.43603 0.00882 0.02615 0.18104 27.12604 2.42172 3.99008 0.15150 0.29013 0.86100 0.03671 7.88585 0.47783
0.02722 20.41860 0.02722 20.41860 0.97718 19.03351 4.38269 2.89469 1.59105 2.80005 5.48932 2.06856 0.00000 0.45439 0.00890 0.02647 0.18274 28.18659 2.50497 4.13510 0.14756 0.28508 0.86535 0.03410 8.09480 0.47464
0.02941 18.64451 0.02941 18.64451 0.95187 17.41200 4.05669 2.66388 1.43524 2.53692 5.09585 1.88521 0.00000 0.46962 0.00902 0.02683 0.18405 29.15995 2.58064 4.26718 0.14257 0.27902 0.86685 0.03159 8.29974 0.47295
0.03370 17.51041 0.03370 17.51041 0.99084 16.39328 3.88270 2.52797 1.32134 2.36181 4.89804 1.75533 0.00000 0.47917 0.00916 0.02724 0.18627 30.05480 2.64919 4.38739 0.13459 0.26909 0.87514 0.02722 8.77028 0.47090
0.04102 17.41476 0.04102 17.41476 0.99220 16.30437 3.87992 2.52439 1.30116 2.34594 4.90216 1.74242 0.00000 0.47834 0.00937 0.02774 0.19032 30.92195 2.71454 4.50306 0.13234 0.26443 0.87649 0.02612 8.96356 0.47062
0.04056 17.33750 0.04056 17.33750 0.98211 16.22783 3.86275 2.51487 1.29451 2.33773 4.88081 1.73615 0.00000 0.46921 0.00960 0.02827 0.19482 31.78661 2.77946 4.61857 0.13270 0.26405 0.87649 0.02642 8.94155 0.47044
0.02722 17.33750 0.02722 17.33750 0.95187 16.22783 3.86275 2.51487 1.29451 2.33773 4.88081 1.73615 0.00000 0.05858 0.00047 0.00142 0.00326 0.82044 0.05791 0.10939 0.11260 0.23652 0.76666 0.02554 5.54183 0.46918
0.18724 64.05118 0.18724 64.05118 1.99757 57.91799 12.58201 8.72347 6.38687 9.72643 15.44222 6.69116 0.00001 0.47933 0.01375 0.03463 0.19482 31.78661 2.77946 4.61857 0.26243 0.43627 0.89073 0.07252 9.72411 0.49105
0.06390 32.04009 0.06390 32.04009 1.16452 29.81623 6.57270 4.44814 2.79534 4.67223 8.07007 3.29698 0.00000 0.41128 0.00919 0.02587 0.13317 19.43963 1.74345 2.86882 0.17324 0.32010 0.84027 0.04482 7.41089 0.47900
0.04170 13.34870 0.04170 13.34870 0.24158 12.32690 2.47837 1.78761 1.42115 2.17889 2.91368 1.44040 0.00000 0.09702 0.00308 0.00779 0.05840 9.33905 0.82692 1.36321 0.03677 0.05049 0.03118 0.01399 1.12148 0.00597
