min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.34850 30.40732 0.34850 30.40732 1.97634 26.30677 7.24314 3.46638 3.76833 4.99905 7.93045 2.56686 0.00000 0.00518 0.00017 0.00031 0.01363 0.89044 0.11030 0.14574 0.09480 0.49405 0.79132 0.04798 5.66469 0.47188
0.85833 68.78882 0.85833 68.78882 1.58762 54.82211 14.22320 7.77055 10.14611 12.19678 15.02963 6.24196 0.00000 0.20607 0.00300 0.00795 0.05520 3.29538 0.44089 0.55812 0.15526 0.65630 0.64886 0.11377 3.73368 0.48257
0.13149 63.94905 0.13149 63.94905 1.07501 53.16978 13.11549 7.60440 10.69255 11.61097 13.59474 6.41936 0.00000 0.38655 0.00885 0.01961 0.14584 6.83235 1.01059 1.19641 0.18468 0.74932 0.56972 0.12098 3.42719 0.46902
0.34628 48.90617 0.34628 48.90617 1.26225 41.40098 10.14442 5.59090 7.58334 8.39491 10.65099 4.68479 0.00000 0.36610 0.01018 0.02179 0.18924 9.50331 1.45659 1.67448 0.16177 0.71637 0.61953 0.09887 3.73815 0.47493
0.22001 47.73255 0.22001 47.73255 1.31305 40.57220 10.00990 5.43431 7.36869 8.33504 10.53232 4.46977 0.00000 0.46270 0.01062 0.02415 0.20711 11.86858 1.82237 2.08320 0.15934 0.69884 0.62447 0.10562 3.68141 0.48431
0.14358 43.16674 0.14358 43.16674 1.05898 36.73029 9.07545 4.97450 6.92640 7.66521 9.50053 4.11394 0.00000 0.44233 0.01044 0.02388 0.21930 14.17593 2.18684 2.48884 0.16415 0.72413 0.61779 0.11174 3.55302 0.48518
0.09404 32.90742 0.09404 32.90742 1.08887 28.20290 7.04958 3.76665 4.98825 5.70762 7.45730 3.08928 0.00000 0.39373 0.01016 0.02397 0.22999 16.06029 2.48438 2.81991 0.14137 0.67185 0.64640 0.09849 3.81047 0.47998
0.52131 37.44757 0.52131 37.44757 1.37302 32.13235 8.12827 4.24908 5.36980 6.46434 8.67388 3.39966 0.00000 0.45086 0.00993 0.02414 0.24576 17.77911 2.73252 3.11381 0.13384 0.62568 0.67851 0.09282 4.03545 0.48561
0.26373 39.53578 0.26373 39.53578 1.17838 33.77861 8.46055 4.55847 5.92889 6.99913 8.96130 3.69888 0.00000 0.48518 0.00936 0.02370 0.27219 19.72973 3.02122 3.45629 0.14203 0.65196 0.65533 0.10506 3.81935 0.48289
0.27920 36.54007 0.27920 36.54007 1.08251 31.35154 7.76294 4.20682 5.37667 6.36923 8.23493 3.43871 0.00000 0.49202 0.00875 0.02320 0.29750 21.64820 3.30651 3.79342 0.13752 0.65221 0.65755 0.09790 3.93189 0.47940
0.26475 31.76359 0.26475 31.76359 1.06231 27.37471 6.82929 3.64045 4.54607 5.44605 7.28091 2.96186 0.00000 0.46949 0.00827 0.02235 0.31751 23.35287 3.55396 4.08766 0.12892 0.62722 0.67091 0.09062 4.07158 0.47945
0.28219 28.27951 0.28219 28.27951 1.05159 24.53509 6.19207 3.24741 3.95500 4.81946 6.63455 2.61758 0.00000 0.43537 0.00795 0.02148 0.33769 24.84847 3.76555 4.34248 0.12048 0.60070 0.68878 0.08490 4.21534 0.48117
0.20871 26.44676 0.20871 26.44676 1.06087 22.95386 5.85517 3.03159 3.61666 4.47106 6.29794 2.42223 0.00000 0.39923 0.00780 0.02077 0.36071 26.20705 3.95384 4.57257 0.11434 0.57987 0.70374 0.08239 4.29503 0.47980
0.18512 25.18426 0.18512 25.18426 1.02819 21.84563 5.60249 2.88678 3.41086 4.23920 6.03599 2.29985 0.00000 0.36618 0.00776 0.02026 0.38615 27.48877 4.12952 4.78898 0.11152 0.57069 0.71492 0.07965 4.36039 0.47830
0.16069 23.67819 0.16069 23.67819 0.99507 20.56733 5.29688 2.71483 3.17312 3.96195 5.71695 2.15747 0.00000 0.37710 0.00778 0.01992 0.41233 28.69786 4.29426 4.99261 0.10813 0.56149 0.72543 0.07243 4.52945 0.47912
0.15605 21.97369 0.15605 21.97369 0.95871 19.13800 4.95399 2.52085 2.91332 3.65161 5.35763 1.99688 0.00000 0.39142 0.00785 0.01968 0.43814 29.82401 4.44650 5.18133 0.10449 0.55177 0.73534 0.06793 4.65033 0.48158
0.19099 20.12317 0.19099 20.12317 0.93404 17.59236 4.58896 2.31069 2.63726 3.31970 4.97500 1.82021 0.00000 0.40417 0.00798 0.01952 0.46318 30.85817 4.58528 5.35365 0.10028 0.54005 0.74709 0.06313 4.80185 0.48176
