min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.09213 29.33975 0.09213 29.33975 1.90890 27.33690 6.51987 3.91204 1.94781 3.68353 7.99539 2.63455 0.00000 0.02430 0.00022 0.00067 0.00288 0.85918 0.05759 0.10787 0.08257 0.24117 0.89148 0.01895 10.54928 0.41714
0.22945 65.87400 0.22945 65.87400 1.46183 60.15825 12.68803 8.35530 4.96644 8.81567 15.17999 6.46592 0.00000 0.12826 0.00202 0.00509 0.01279 3.19498 0.22218 0.40839 0.12575 0.31969 0.85038 0.03653 8.04749 0.43152
0.16396 64.27542 0.16396 64.27542 1.01794 59.35310 11.78746 8.04316 5.71240 8.79892 13.74804 6.69552 0.00000 0.37279 0.00884 0.02554 0.04998 6.66956 0.51140 0.87852 0.16544 0.39855 0.81201 0.04393 6.71045 0.43410
0.10810 48.60170 0.10810 48.60170 1.22222 44.84825 9.15080 6.01720 4.16510 6.45670 10.75982 4.88123 0.00000 0.44990 0.01098 0.02907 0.08984 9.42945 0.75481 1.24737 0.14634 0.37108 0.82998 0.03923 6.98231 0.43011
0.07021 46.91487 0.07021 46.91487 1.25684 43.14985 8.96028 5.85297 3.81315 6.20213 10.62139 4.64646 0.00000 0.46145 0.00994 0.02723 0.10462 11.78825 0.95061 1.55902 0.13379 0.34853 0.84384 0.03723 7.38854 0.42897
0.08024 42.75783 0.08024 42.75783 1.00458 39.37172 8.08691 5.32916 3.48830 5.63546 9.57099 4.27655 0.00000 0.45177 0.00872 0.02508 0.11347 14.06485 1.13577 1.85986 0.13600 0.35338 0.83816 0.03647 7.39769 0.43179
0.04910 32.59228 0.04910 32.59228 1.04828 30.13538 6.30871 4.06715 2.58174 4.19171 7.51151 3.20628 0.00000 0.42611 0.00795 0.02363 0.11729 15.93390 1.28738 2.10375 0.12327 0.33486 0.84789 0.03314 7.62679 0.42654
0.07261 36.69279 0.07261 36.69279 1.31383 33.83930 7.26999 4.63125 2.70935 4.69348 8.74183 3.51886 0.00000 0.42185 0.00754 0.02294 0.12411 17.62530 1.41493 2.31863 0.10962 0.30206 0.85717 0.02931 8.36749 0.42482
0.07975 38.98496 0.07975 38.98496 1.11599 35.87424 7.55490 4.90854 2.98620 5.06916 9.02934 3.82966 0.00000 0.41329 0.00720 0.02232 0.13668 19.54398 1.55943 2.56653 0.12084 0.32327 0.85010 0.03340 7.92075 0.42745
0.11196 36.13083 0.11196 36.13083 1.03813 33.33109 6.96037 4.52954 2.79310 4.66781 8.30526 3.56274 0.00000 0.39568 0.00674 0.02118 0.14375 21.44067 1.70547 2.81225 0.12177 0.32748 0.84833 0.03314 7.83371 0.42833
0.08622 31.32650 0.08622 31.32650 1.02489 28.96555 6.13427 3.94310 2.38754 4.00523 7.34344 3.06532 0.00000 0.38202 0.00636 0.02031 0.14928 23.12421 1.83497 3.02849 0.11555 0.31755 0.85328 0.03171 7.93608 0.42618
0.02287 27.85095 0.02287 27.85095 1.01451 25.81353 5.56388 3.53767 2.07289 3.53519 6.69051 2.70525 0.00000 0.37233 0.00613 0.01978 0.15666 24.59829 1.94599 3.21576 0.10853 0.30357 0.85796 0.02828 8.31627 0.42712
0.04402 25.90459 0.04402 25.90459 1.02261 24.05132 5.26220 3.31870 1.88956 3.27463 6.35063 2.50039 0.00000 0.36424 0.00603 0.01962 0.15831 25.93660 2.04454 3.38446 0.10340 0.29212 0.86012 0.02734 8.50715 0.42521
0.06617 24.58899 0.06617 24.58899 0.99027 22.85542 5.03522 3.16757 1.77716 3.10470 6.08668 2.37266 0.00000 0.35491 0.00604 0.01972 0.16118 27.19941 2.13617 3.54302 0.10132 0.28683 0.86210 0.02691 8.59721 0.42407
0.08031 23.06987 0.08031 23.06987 0.95896 21.48066 4.76276 2.98570 1.65759 2.90714 5.76488 2.22437 0.00000 0.35936 0.00609 0.01988 0.16482 28.39182 2.22210 3.69239 0.09936 0.28273 0.86275 0.02579 8.73271 0.42290
0.09874 21.36438 0.09874 21.36438 0.92472 19.93613 4.45672 2.78057 1.52663 2.68666 5.40233 2.05727 0.00000 0.37129 0.00617 0.02009 0.16928 29.50357 2.30175 3.83118 0.09705 0.27816 0.86723 0.02433 8.91835 0.42569
0.09993 19.52365 0.09993 19.52365 0.90214 18.26753 4.13043 2.55909 1.38649 2.45076 5.01596 1.87351 0.00000 0.38103 0.00628 0.02034 0.17467 30.52565 2.37459 3.95832 0.09422 0.27267 0.86988 0.02409 8.97295 0.42696
0.08347 18.35860 0.08347 18.35860 0.94129 17.22238 3.96030 2.42731 1.28888 2.30139 4.82244 1.74287 0.00000 0.38860 0.00642 0.02063 0.18119 31.46736 2.44112 4.07494 0.09024 0.26434 0.87332 0.02222 9.30377 0.42478
0.07495 18.26303 0.07495 18.26303 0.94213 17.13797 3.96054 2.42308 1.27564 2.29213 4.82703 1.73012 0.00000 0.39388 0.00661 0.02099 0.18927 32.38143 2.50507 4.18785 0.08925 0.26114 0.87483 0.02169 9.43590 0.42461
0.07160 18.17844 0.07160 18.17844 0.93161 17.05763 3.94315 2.41386 1.26973 2.28415 4.80593 1.72408 0.00000 0.39408 0.00681 0.02132 0.19773 33.29297 2.56874 4.30070 0.08948 0.26116 0.87508 0.02169 9.44126 0.42506
0.02287 18.17844 0.02287 18.17844 0.90214 17.05763 3.94315 2.41386 1.26973 2.28415 4.80593 1.72408 0.00000 0.02430 0.00022 0.00067 0.00288 0.85918 0.05759 0.10787 0.08257 0.24117 0.81201 0.01895 6.71045 0.41714
0.22945 65.87400 0.22945 65.87400 1.90890 60.15825 12.68803 8.35530 5.71240 8.81567 15.17999 6.69552 0.00000 0.46145 0.01098 0.02907 0.19773 33.29297 2.56874 4.30070 0.16544 0.39855 0.89148 0.04393 10.54928 0.43410
