min_wss max_wss min_wss_aneurysm max_wss_aneurysm min_wss_vessels max_wss_vessels mean_wss std_wss mean_wss_aneurysm std_wss_aneurysm mean_wss_vessels std_wss_vessels min_osi_aneurysm max_osi_aneurysm mean_osi_aneurysm std_osi_aneurysm min_tawss_aneurysm max_tawss_aneurysm mean_tawss_aneurysm std_tawss_aneurysm KER VDR LSA HSA SCI ICI
0.02232 29.50639 0.02232 29.50639 1.95876 26.91924 7.15429 3.44796 3.52343 4.58399 7.91503 2.57600 0.00000 0.01860 0.00024 0.00060 0.00683 0.86215 0.10344 0.13367 0.19064 0.45491 0.78767 0.03445 6.19546 0.47171
0.17926 65.97962 0.17926 65.97962 1.55536 60.16394 14.11194 7.65780 9.75183 11.25324 15.02547 6.29114 0.00000 0.26014 0.00333 0.01069 0.06288 3.21116 0.41616 0.51080 0.33806 0.62001 0.65465 0.10661 3.62383 0.48254
0.20385 62.55092 0.20385 62.55092 1.04182 57.55337 13.15554 7.48655 10.86673 10.77970 13.63509 6.48980 0.00000 0.32369 0.01150 0.01921 0.13403 6.63510 0.97993 1.09820 0.46126 0.72382 0.45210 0.12598 3.12226 0.45939
0.14731 46.15112 0.14731 46.15112 1.23365 42.64632 10.11669 5.53792 7.40612 7.80055 10.68460 4.74167 0.00000 0.40740 0.01619 0.03295 0.17375 9.29092 1.42783 1.54210 0.37663 0.65746 0.61675 0.09765 3.56514 0.46739
0.11704 46.67901 0.11704 46.67901 1.30117 43.05820 9.95823 5.39113 7.06023 7.71859 10.56542 4.53244 0.00000 0.38154 0.01788 0.03596 0.19485 11.56676 1.78113 1.91890 0.35866 0.64193 0.64355 0.09843 3.59974 0.47783
0.08883 43.06345 0.08883 43.06345 1.04301 39.72941 8.99295 4.92971 6.47190 7.02600 9.52116 4.17615 0.00000 0.41735 0.01723 0.03641 0.22703 13.85336 2.12661 2.29375 0.37085 0.64710 0.63482 0.10508 3.52518 0.47500
0.10654 32.56582 0.10654 32.56582 1.06796 29.91830 6.94845 3.73074 4.52120 5.13151 7.45701 3.13439 0.00000 0.45158 0.01649 0.03797 0.25586 15.72863 2.40049 2.59459 0.32055 0.59047 0.67578 0.06803 4.21514 0.46445
0.44010 36.79026 0.44010 36.79026 1.33351 33.53309 7.99312 4.20324 4.81761 5.78166 8.65845 3.43653 0.00000 0.43457 0.01586 0.03701 0.27683 17.41900 2.62315 2.85595 0.27968 0.54931 0.70516 0.05858 4.61812 0.47687
0.34117 39.14421 0.34117 39.14421 1.14511 35.73109 8.35843 4.50268 5.52734 6.37231 8.95160 3.73938 0.00000 0.40660 0.01512 0.03509 0.30908 19.34982 2.88751 3.16448 0.32309 0.59546 0.66725 0.08308 3.97977 0.47836
0.11802 36.03245 0.11802 36.03245 1.05455 32.91567 7.69434 4.15271 5.11701 5.81260 8.23434 3.47791 0.00000 0.40614 0.01421 0.03361 0.33235 21.24634 3.15653 3.47170 0.32968 0.59962 0.66464 0.08251 3.95872 0.47631
0.12280 31.19780 0.12280 31.19780 1.04117 28.51596 6.76471 3.60167 4.29972 4.97382 7.28117 2.99447 0.00000 0.40544 0.01347 0.03255 0.34265 22.92337 3.39169 3.74034 0.30698 0.57655 0.68146 0.07138 4.20851 0.47527
0.22591 27.84468 0.22591 27.84468 1.03270 25.43965 6.12970 3.21550 3.73258 4.40161 6.63195 2.64392 0.00000 0.39637 0.01297 0.03149 0.35298 24.39418 3.59141 3.97276 0.28638 0.55476 0.69740 0.06283 4.44016 0.47709
0.27449 25.96311 0.27449 25.96311 1.04299 23.71092 5.79499 3.00316 3.41623 4.08716 6.29339 2.44431 0.00000 0.38273 0.01267 0.03046 0.36693 25.73401 3.76922 4.18270 0.27092 0.53804 0.71289 0.05699 4.64002 0.47820
0.28958 24.67749 0.28958 24.67749 1.01040 22.52548 5.54422 2.86015 3.22375 3.87648 6.03040 2.31979 0.00000 0.36683 0.01251 0.02951 0.38377 27.00066 3.93519 4.38021 0.26541 0.53101 0.72005 0.05367 4.75463 0.47818
0.26092 23.14910 0.26092 23.14910 0.97808 21.13229 5.24201 2.69037 3.00376 3.62437 5.71097 2.17550 0.00000 0.35126 0.01242 0.02865 0.40140 28.19737 4.09103 4.56615 0.25984 0.52427 0.72168 0.05228 4.81656 0.47787
0.17621 21.42087 0.17621 21.42087 0.94258 19.61108 4.90189 2.49915 2.75703 3.33965 5.35128 2.01288 0.00000 0.33668 0.01239 0.02792 0.41899 29.31253 4.23514 4.73848 0.25275 0.51592 0.72655 0.04804 4.94119 0.47682
0.07519 19.55427 0.07519 19.55427 0.91941 17.98209 4.53941 2.29220 2.49244 3.03462 4.96829 1.83405 0.00000 0.32314 0.01243 0.02732 0.43643 30.33680 4.36639 4.89569 0.24353 0.50559 0.74110 0.04280 5.19379 0.47518
0.03318 18.36757 0.03318 18.36757 0.96002 16.95129 4.34837 2.16295 2.30582 2.83802 4.77632 1.70697 0.00000 0.31029 0.01253 0.02687 0.45410 31.27945 4.48568 5.03911 0.22881 0.49042 0.75579 0.03752 5.54020 0.47554
0.04171 18.27681 0.04171 18.27681 0.96085 16.85781 4.34812 2.15436 2.28753 2.82082 4.77985 1.69427 0.00000 0.29716 0.01271 0.02651 0.47354 32.19398 4.60015 5.17735 0.22509 0.48633 0.75787 0.03819 5.51721 0.47637
0.04071 18.20472 0.04071 18.20472 0.95050 16.77224 4.32991 2.14562 2.28288 2.81154 4.75880 1.68824 0.00000 0.28446 0.01290 0.02619 0.49403 33.10659 4.71452 5.31545 0.22606 0.48718 0.75787 0.03819 5.50790 0.47702
0.02232 18.20472 0.02232 18.20472 0.91941 16.77224 4.32991 2.14562 2.28288 2.81154 4.75880 1.68824 0.00000 0.01860 0.00024 0.00060 0.00683 0.86215 0.10344 0.13367 0.19064 0.45491 0.45210 0.03445 3.12226 0.45939
0.44010 65.97962 0.44010 65.97962 1.95876 60.16394 14.11194 7.65780 10.86673 11.25324 15.02547 6.48980 0.00000 0.45158 0.01788 0.03797 0.49403 33.10659 4.71452 5.31545 0.46126 0.72382 0.78767 0.12598 6.19546 0.48254
0.16526 33.35598 0.16526 33.35598 1.12868 30.58337 7.32137 3.88328 4.74326 5.40341 7.86153 3.20549 0.00000 0.34810 0.01275 0.02835 0.30491 20.18211 2.95416 3.27962 0.29574 0.56451 0.68875 0.06811 4.49818 0.47487
0.10983 13.60830 0.10983 13.60830 0.24554 12.48610 2.75051 1.60146 2.40497 2.41987 2.83214 1.39828 0.00000 0.09146 0.00411 0.00893 0.13339 9.73335 1.38967 1.56237 0.06367 0.06787 0.07056 0.02649 0.80360 0.00523
